run;task;job;operation;machine;start;duration;completion
2;0;0;0;18;196;84;280
2;1;0;1;15;333;9;342
2;2;0;2;6;342;34;376
2;3;0;3;8;399;62;461
2;4;0;4;14;461;11;472
2;5;0;5;12;475;60;535
2;6;0;6;19;563;43;606
2;7;0;7;11;606;52;658
2;8;0;8;7;723;77;800
2;9;0;9;4;800;37;837
2;10;0;10;9;837;15;852
2;11;0;11;16;852;43;895
2;12;0;12;10;895;8;903
2;13;0;13;13;910;5;915
2;14;0;14;3;915;36;951
2;15;0;15;5;951;56;1007
2;16;0;16;2;1007;46;1053
2;17;0;17;0;1085;51;1136
2;18;0;18;1;1138;86;1224
2;19;0;19;17;1276;86;1362
2;20;1;0;18;0;61;61
2;21;1;1;13;152;56;208
2;22;1;2;8;212;60;272
2;23;1;3;3;272;78;350
2;24;1;4;1;350;73;423
2;25;1;5;19;423;12;435
2;26;1;6;14;453;8;461
2;27;1;7;16;461;16;477
2;28;1;8;0;479;12;491
2;29;1;9;2;491;63;554
2;30;1;10;9;554;31;585
2;31;1;11;10;585;62;647
2;32;1;12;11;658;97;755
2;33;1;13;4;837;53;890
2;34;1;14;5;913;1;914
2;35;1;15;12;947;3;950
2;36;1;16;6;987;99;1086
2;37;1;17;7;1086;65;1151
2;38;1;18;15;1392;63;1455
2;39;1;19;17;1517;32;1549
2;40;2;0;10;0;86;86
2;41;2;1;7;106;53;159
2;42;2;2;4;159;59;218
2;43;2;3;17;269;12;281
2;44;2;4;14;281;34;315
2;45;2;5;0;370;27;397
2;46;2;6;8;397;2;399
2;47;2;7;1;423;86;509
2;48;2;8;16;576;85;661
2;49;2;9;5;661;21;682
2;50;2;10;3;682;58;740
2;51;2;11;13;743;70;813
2;52;2;12;2;813;55;868
2;53;2;13;15;868;77;945
2;54;2;14;6;972;15;987
2;55;2;15;18;1060;20;1080
2;56;2;16;19;1080;32;1112
2;57;2;17;12;1112;42;1154
2;58;2;18;11;1154;17;1171
2;59;2;19;9;1171;38;1209
2;60;3;0;2;0;3;3
2;61;3;1;19;52;13;65
2;62;3;2;5;102;67;169
2;63;3;3;16;169;13;182
2;64;3;4;11;182;63;245
2;65;3;5;15;245;88;333
2;66;3;6;13;335;68;403
2;67;3;7;4;433;21;454
2;68;3;8;0;456;21;477
2;69;3;9;8;477;86;563
2;70;3;10;17;563;7;570
2;71;3;11;6;570;91;661
2;72;3;12;18;680;8;688
2;73;3;13;10;837;56;893
2;74;3;14;9;902;92;994
2;75;3;15;3;1026;58;1084
2;76;3;16;1;1224;94;1318
2;77;3;17;7;1318;54;1372
2;78;3;18;12;1372;57;1429
2;79;3;19;14;1431;87;1518
2;80;4;0;12;0;29;29
