run;task;job;operation;machine;start;duration;completion
1;0;0;0;9;190;14;204
1;1;0;1;6;296;62;358
1;2;0;2;2;358;32;390
1;3;0;3;14;400;81;481
1;4;0;4;18;481;65;546
1;5;0;5;13;546;53;599
1;6;0;6;0;599;31;630
1;7;0;7;1;630;98;728
1;8;0;8;10;733;34;767
1;9;0;9;19;793;27;820
1;10;0;10;17;888;60;948
1;11;0;11;16;971;43;1014
1;12;0;12;11;1023;30;1053
1;13;0;13;15;1053;24;1077
1;14;0;14;7;1142;61;1203
1;15;0;15;8;1322;40;1362
1;16;0;16;12;1378;7;1385
1;17;0;17;4;1385;15;1400
1;18;0;18;5;1400;50;1450
1;19;0;19;3;1450;10;1460
1;20;1;0;10;0;12;12
1;21;1;1;5;12;42;54
1;22;1;2;17;64;69;133
1;23;1;3;19;188;12;200
1;24;1;4;4;223;84;307
1;25;1;5;11;386;24;410
1;26;1;6;9;807;87;894
1;27;1;7;12;894;69;963
1;28;1;8;0;963;45;1008
1;29;1;9;7;1008;37;1045
1;30;1;10;8;1045;38;1083
1;31;1;11;15;1083;72;1155
1;32;1;12;1;1168;54;1222
1;33;1;13;6;1225;66;1291
1;34;1;14;13;1339;45;1384
1;35;1;15;14;1384;4;1388
1;36;1;16;2;1390;61;1451
1;37;1;17;3;1460;20;1480
1;38;1;18;16;1546;49;1595
1;39;1;19;18;1595;17;1612
1;40;2;0;6;93;60;153
1;41;2;1;8;153;45;198
1;42;2;2;19;200;34;234
1;43;2;3;10;261;74;335
1;44;2;4;14;335;65;400
1;45;2;5;5;425;75;500
1;46;2;6;4;510;92;602
1;47;2;7;17;602;69;671
1;48;2;8;2;712;40;752
1;49;2;9;11;752;26;778
1;50;2;10;15;778;69;847
1;51;2;11;0;847;30;877
1;52;2;12;7;877;18;895
1;53;2;13;3;895;88;983
1;54;2;14;1;986;49;1035
1;55;2;15;13;1035;68;1103
1;56;2;16;9;1103;25;1128
1;57;2;17;12;1225;1;1226
1;58;2;18;16;1451;95;1546
1;59;2;19;18;1546;25;1571
1;60;3;0;11;0;77;77
1;61;3;1;4;77;61;138
1;62;3;2;17;138;42;180
1;63;3;3;15;180;65;245
1;64;3;4;8;245;99;344
1;65;3;5;13;344;81;425
1;66;3;6;9;504;84;588
1;67;3;7;6;612;33;645
1;68;3;8;16;645;8;653
1;69;3;9;19;653;21;674
1;70;3;10;0;674;26;700
1;71;3;11;7;700;58;758
1;72;3;12;1;758;91;849
1;73;3;13;10;849;7;856
1;74;3;14;18;856;95;951
1;75;3;15;3;1037;91;1128
1;76;3;16;2;1128;91;1219
1;77;3;17;5;1219;14;1233
1;78;3;18;12;1233;46;1279
1;79;3;19;14;1279;49;1328
1;80;4;0;11;248;62;310
1;81;4;1;19;329;88;417
1;82;4;2;16;417;2;419
1;83;4;3;0;419;12;431
1;84;4;4;8;431;68;499
1;85;4;5;5;500;99;599
1;86;4;6;2;607;46;653
1;87;4;7;10;653;35;688
1;88;4;8;18;708;87;795
1;89;4;9;13;795;53;848
1;90;4;10;9;894;60;954
1;91;4;11;3;983;54;1037
1;92;4;12;12;1094;99;1193
1;93;4;13;15;1193;59;1252
1;94;4;14;7;1270;10;1280
1;95;4;15;4;1326;34;1360
1;96;4;16;1;1360;67;1427
1;97;4;17;17;1434;31;1465
1;98;4;18;6;1465;52;1517
1;99;4;19;14;1517;53;1570
1;100;5;0;11;162;21;183
1;101;5;1;9;204;92;296
1;102;5;2;16;296;33;329
1;103;5;3;7;329;8;337
1;104;5;4;6;432;9;441
1;105;5;5;15;441;51;492
1;106;5;6;1;492;44;536
1;107;5;7;19;551;1;552
1;108;5;8;10;552;69;621
1;109;5;9;18;625;83;708
1;110;5;10;8;708;17;725
1;111;5;11;17;802;86;888
1;112;5;12;2;919;51;970
1;113;5;13;14;970;95;1065
1;114;5;14;4;1065;40;1105
1;115;5;15;12;1193;32;1225
1;116;5;16;13;1384;84;1468
1;117;5;17;3;1480;54;1534
1;118;5;18;0;1534;3;1537
1;119;5;19;5;1537;31;1568
1;120;6;0;3;0;46;46
1;121;6;1;12;130;87;217
1;122;6;2;2;217;45;262
1;123;6;3;7;262;62;324
1;124;6;4;16;329;10;339
1;125;6;5;14;481;19;500
1;126;6;6;15;536;3;539
1;127;6;7;9;679;69;748
1;128;6;8;19;820;51;871
1;129;6;9;18;951;56;1007
1;130;6;10;1;1104;20;1124
1;131;6;11;5;1124;51;1175
1;132;6;12;0;1218;41;1259
1;133;6;13;10;1259;12;1271
1;134;6;14;11;1271;6;1277
1;135;6;15;8;1277;45;1322
1;136;6;16;13;1322;17;1339
1;137;6;17;6;1339;2;1341
1;138;6;18;17;1341;93;1434
1;139;6;19;4;1434;39;1473
1;140;7;0;18;0;10;10
1;141;7;1;12;217;82;299
1;142;7;2;0;299;44;343
1;143;7;3;9;389;22;411
1;144;7;4;3;411;9;420
1;145;7;5;7;420;55;475
1;146;7;6;16;475;29;504
1;147;7;7;8;504;3;507
1;148;7;8;4;507;3;510
1;149;7;9;17;510;77;587
1;150;7;10;11;587;78;665
1;151;7;11;10;803;43;846
1;152;7;12;5;862;9;871
1;153;7;13;2;1009;84;1093
1;154;7;14;14;1093;1;1094
1;155;7;15;15;1155;11;1166
1;156;7;16;6;1166;59;1225
1;157;7;17;19;1226;97;1323
1;158;7;18;1;1323;23;1346
1;159;7;19;13;1468;83;1551
1;160;8;0;0;0;3;3
1;161;8;1;17;180;89;269
1;162;8;2;8;344;34;378
1;163;8;3;12;456;4;460
1;164;8;4;6;518;94;612
1;165;8;5;15;612;10;622
1;166;8;6;13;640;90;730
1;167;8;7;1;741;16;757
1;168;8;8;9;789;18;807
1;169;8;9;5;807;55;862
1;170;8;10;11;873;69;942
1;171;8;11;2;970;39;1009
1;172;8;12;18;1009;99;1108
1;173;8;13;3;1128;77;1205
1;174;8;14;7;1205;65;1270
1;175;8;15;4;1270;55;1325
1;176;8;16;16;1348;27;1375
1;177;8;17;10;1381;84;1465
1;178;8;18;19;1513;94;1607
1;179;8;19;14;1607;2;1609
1;180;9;0;11;77;85;162
1;181;9;1;18;162;98;260
1;182;9;2;5;345;6;351
1;183;9;3;6;358;74;432
1;184;9;4;0;432;24;456
1;185;9;5;10;462;54;516
1;186;9;6;2;522;85;607
1;187;9;7;1;607;7;614
1;188;9;8;15;622;60;682
1;189;9;9;14;682;49;731
1;190;9;10;3;731;92;823
1;191;9;11;12;823;59;882
1;192;9;12;4;882;26;908
1;193;9;13;19;962;97;1059
1;194;9;14;16;1059;87;1146
1;195;9;15;8;1174;28;1202
1;196;9;16;13;1202;81;1283
1;197;9;17;7;1283;46;1329
1;198;9;18;17;1329;4;1333
1;199;9;19;9;1333;82;1415
1;200;10;0;13;0;49;49
1;201;10;1;7;66;99;165
1;202;10;2;6;204;92;296
1;203;10;3;17;296;55;351
1;204;10;4;15;351;38;389
1;205;10;5;10;389;23;412
1;206;10;6;2;412;97;509
1;207;10;7;19;509;42;551
1;208;10;8;12;551;94;645
1;209;10;9;11;778;95;873
1;210;10;10;1;893;93;986
1;211;10;11;16;1014;31;1045
1;212;10;12;8;1083;91;1174
1;213;10;13;14;1206;3;1209
1;214;10;14;3;1209;30;1239
1;215;10;15;0;1291;28;1319
1;216;10;16;5;1319;56;1375
1;217;10;17;4;1400;21;1421
1;218;10;18;9;1421;51;1472
1;219;10;19;18;1485;22;1507
1;220;11;0;6;153;51;204
1;221;11;1;19;234;65;299
1;222;11;2;12;385;71;456
1;223;11;3;13;456;81;537
1;224;11;4;5;599;56;655
1;225;11;5;10;688;45;733
1;226;11;6;9;748;41;789
1;227;11;7;18;795;26;821
1;228;11;8;14;821;52;873
1;229;11;9;16;873;88;961
1;230;11;10;7;1045;97;1142
1;231;11;11;11;1142;3;1145
1;232;11;12;0;1259;32;1291
1;233;11;13;2;1291;16;1307
1;234;11;14;3;1361;1;1362
1;235;11;15;15;1363;13;1376
1;236;11;16;4;1376;8;1384
1;237;11;17;17;1465;50;1515
1;238;11;18;1;1515;66;1581
1;239;11;19;8;1581;5;1586
1;240;12;0;6;0;93;93
1;241;12;1;9;93;78;171
1;242;12;2;10;171;90;261
1;243;12;3;14;277;25;302
