run;task;job;operation;machine;start;duration;completion
1;0;0;0;10;158;47;205
1;1;0;1;2;206;61;267
1;2;0;2;9;270;7;277
1;3;0;3;3;277;13;290
1;4;0;4;7;308;52;360
1;5;0;5;4;395;33;428
1;6;0;6;18;428;83;511
1;7;0;7;12;511;60;571
1;8;0;8;6;571;57;628
1;9;0;9;14;628;7;635
1;10;0;10;15;638;74;712
1;11;0;11;0;855;93;948
1;12;0;12;5;1102;59;1161
1;13;0;13;17;1166;46;1212
1;14;0;14;8;1212;7;1219
1;15;0;15;13;1323;84;1407
1;16;0;16;19;1407;56;1463
1;17;0;17;11;1492;58;1550
1;18;0;18;16;1604;45;1649
1;19;0;19;1;1649;4;1653
1;20;1;0;0;0;97;97
1;21;1;1;14;141;15;156
1;22;1;2;2;156;18;174
1;23;1;3;11;238;73;311
1;24;1;4;8;311;37;348
1;25;1;5;6;628;94;722
1;26;1;6;7;722;20;742
1;27;1;7;15;742;69;811
1;28;1;8;12;811;13;824
1;29;1;9;18;824;26;850
1;30;1;10;1;919;48;967
1;31;1;11;16;967;71;1038
1;32;1;12;13;1172;96;1268
1;33;1;13;19;1298;5;1303
1;34;1;14;10;1306;42;1348
1;35;1;15;5;1348;15;1363
1;36;1;16;4;1388;64;1452
1;37;1;17;3;1475;36;1511
1;38;1;18;17;1549;6;1555
1;39;1;19;9;1555;74;1629
1;40;2;0;8;81;87;168
1;41;2;1;7;200;89;289
1;42;2;2;1;289;28;317
1;43;2;3;12;339;81;420
1;44;2;4;4;567;47;614
1;45;2;5;18;694;53;747
1;46;2;6;14;766;67;833
1;47;2;7;2;833;78;911
1;48;2;8;15;919;14;933
1;49;2;9;10;936;92;1028
1;50;2;10;11;1042;94;1136
1;51;2;11;16;1136;26;1162
1;52;2;12;0;1162;68;1230
1;53;2;13;17;1230;36;1266
1;54;2;14;9;1266;79;1345
1;55;2;15;5;1416;71;1487
1;56;2;16;13;1487;94;1581
1;57;2;17;19;1581;28;1609
1;58;2;18;6;1609;25;1634
1;59;2;19;3;1634;2;1636
1;60;3;0;10;269;99;368
1;61;3;1;15;368;65;433
1;62;3;2;0;433;9;442
1;63;3;3;6;443;52;495
1;64;3;4;18;588;10;598
1;65;3;5;16;598;55;653
1;66;3;6;9;695;20;715
1;67;3;7;2;718;67;785
1;68;3;8;19;812;69;881
1;69;3;9;5;885;16;901
1;70;3;10;11;926;10;936
1;71;3;11;13;936;54;990
1;72;3;12;8;1024;47;1071
1;73;3;13;7;1071;4;1075
1;74;3;14;4;1075;66;1141
1;75;3;15;17;1266;33;1299
1;76;3;16;12;1324;9;1333
1;77;3;17;1;1392;53;1445
1;78;3;18;3;1445;30;1475
1;79;3;19;14;1504;29;1533
1;80;4;0;10;0;33;33
1;81;4;1;18;33;64;97
1;82;4;2;16;129;17;146
1;83;4;3;4;167;81;248
1;84;4;4;5;250;42;292
1;85;4;5;9;292;60;352
1;86;4;6;8;352;14;366
1;87;4;7;3;366;95;461
1;88;4;8;12;461;36;497
1;89;4;9;14;510;95;605
1;90;4;10;17;605;37;642
1;91;4;11;1;645;85;730
1;92;4;12;0;737;48;785
1;93;4;13;11;831;74;905
1;94;4;14;2;972;76;1048
1;95;4;15;19;1048;68;1116
1;96;4;16;15;1116;77;1193
1;97;4;17;13;1407;14;1421
1;98;4;18;7;1421;91;1512
1;99;4;19;6;1512;69;1581
1;100;5;0;3;0;86;86
1;101;5;1;12;105;16;121
1;102;5;2;9;121;34;155
1;103;5;3;11;155;83;238
1;104;5;4;19;238;79;317
1;105;5;5;14;340;89;429
1;106;5;6;2;496;22;518
1;107;5;7;1;518;74;592
1;108;5;8;10;624;58;682
1;109;5;9;13;774;71;845
1;110;5;10;5;863;22;885
1;111;5;11;8;885;36;921
1;112;5;12;7;921;53;974
1;113;5;13;17;1003;80;1083
1;114;5;14;16;1083;53;1136
1;115;5;15;18;1246;1;1247
1;116;5;16;0;1313;57;1370
1;117;5;17;15;1540;68;1608
1;118;5;18;4;1608;26;1634
1;119;5;19;6;1634;26;1660
1;120;6;0;2;25;4;29
1;121;6;1;7;360;83;443
1;122;6;2;6;495;26;521
1;123;6;3;19;521;54;575
1;124;6;4;5;591;16;607
1;125;6;5;9;607;88;695
1;126;6;6;11;696;16;712
1;127;6;7;16;782;61;843
1;128;6;8;10;846;41;887
1;129;6;9;8;921;54;975
1;130;6;10;1;975;98;1073
1;131;6;11;18;1146;3;1149
1;132;6;12;4;1149;84;1233
1;133;6;13;0;1239;11;1250
1;134;6;14;13;1268;55;1323
1;135;6;15;3;1323;18;1341
1;136;6;16;15;1375;67;1442
1;137;6;17;14;1442;62;1504
1;138;6;18;12;1556;17;1573
1;139;6;19;17;1621;31;1652
1;140;7;0;12;0;16;16
1;141;7;1;7;443;99;542
1;142;7;2;18;542;46;588
1;143;7;3;19;588;40;628
1;144;7;4;5;628;54;682
1;145;7;5;10;719;27;746
1;146;7;6;8;747;71;818
1;147;7;7;14;852;95;947
1;148;7;8;11;947;9;956
1;149;7;9;17;957;46;1003
1;150;7;10;0;1035;57;1092
1;151;7;11;9;1092;86;1178
1;152;7;12;15;1193;7;1200
1;153;7;13;6;1200;16;1216
1;154;7;14;1;1245;70;1315
1;155;7;15;4;1315;15;1330
1;156;7;16;3;1341;71;1412
1;157;7;17;2;1412;41;1453
1;158;7;18;16;1520;83;1603
1;159;7;19;13;1636;14;1650
1;160;8;0;8;51;30;81
1;161;8;1;12;81;24;105
1;162;8;2;7;105;95;200
1;163;8;3;4;250;41;291
1;164;8;4;5;298;53;351
1;165;8;5;10;368;84;452
1;166;8;6;3;461;55;516
1;167;8;7;9;516;54;570
1;168;8;8;0;570;42;612
1;169;8;9;2;643;75;718
1;170;8;10;13;719;55;774
1;171;8;11;11;774;57;831
1;172;8;12;1;857;62;919
1;173;8;13;19;919;23;942
1;174;8;14;14;984;28;1012
1;175;8;15;16;1038;3;1041
1;176;8;16;17;1083;83;1166
1;177;8;17;15;1287;88;1375
1;178;8;18;18;1375;11;1386
1;179;8;19;6;1422;68;1490
1;180;9;0;17;0;78;78
1;181;9;1;14;78;63;141
1;182;9;2;5;141;21;162
1;183;9;3;10;205;64;269
1;184;9;4;13;269;91;360
1;185;9;5;11;360;75;435
1;186;9;6;9;435;53;488
1;187;9;7;4;518;35;553
1;188;9;8;2;553;77;630
1;189;9;9;7;640;29;669
1;190;9;10;0;669;68;737
1;191;9;11;3;767;92;859
1;192;9;12;6;883;89;972
1;193;9;13;8;975;49;1024
1;194;9;14;18;1024;47;1071
1;195;9;15;1;1129;33;1162
1;196;9;16;15;1261;4;1265
1;197;9;17;16;1265;58;1323
1;198;9;18;19;1357;18;1375
1;199;9;19;12;1375;33;1408
1;200;10;0;2;0;25;25
1;201;10;1;17;78;86;164
1;202;10;2;9;215;55;270
1;203;10;3;14;272;68;340
1;204;10;4;1;414;56;470
1;205;10;5;7;669;43;712
1;206;10;6;15;712;23;735
1;207;10;7;3;735;15;750
1;208;10;8;4;765;88;853
1;209;10;9;6;855;28;883
1;210;10;10;5;901;41;942
1;211;10;11;0;948;87;1035
1;212;10;12;18;1071;75;1146
1;213;10;13;11;1146;77;1223
1;214;10;14;10;1223;49;1272
1;215;10;15;12;1272;52;1324
1;216;10;16;16;1324;80;1404
1;217;10;17;8;1404;25;1429
1;218;10;18;19;1463;94;1557
1;219;10;19;13;1581;55;1636
1;220;11;0;19;0;40;40
1;221;11;1;10;40;29;69
1;222;11;2;9;69;27;96
1;223;11;3;4;96;70;166
1;224;11;4;1;178;76;254
1;225;11;5;7;289;19;308
1;226;11;6;18;308;67;375
1;227;11;7;2;487;9;496
1;228;11;8;15;496;10;506
1;229;11;9;11;506;8;514
1;230;11;10;3;517;83;600
1;231;11;11;8;600;49;649
1;232;11;12;13;649;70;719
1;233;11;13;16;719;62;781
1;234;11;14;6;781;70;851
1;235;11;15;12;851;38;889
1;236;11;16;17;889;68;957
1;237;11;17;5;957;46;1003
1;238;11;18;14;1012;77;1089
1;239;11;19;0;1230;9;1239
1;240;12;0;0;180;72;252
1;241;12;1;16;254;82;336
1;242;12;2;1;336;78;414
1;243;12;3;12;420;12;432
