run;task;job;operation;machine;start;duration;completion
1;0;0;0;5;172;76;248
1;1;0;1;11;368;4;372
1;2;0;2;1;372;98;470
1;3;0;3;9;475;1;476
1;4;0;4;6;494;51;545
1;5;0;5;4;655;92;747
1;6;0;6;13;762;75;837
1;7;0;7;3;884;47;931
1;8;0;8;7;975;35;1010
1;9;0;9;10;1161;70;1231
1;10;0;10;12;1282;21;1303
1;11;0;11;14;1321;20;1341
1;12;0;12;2;1341;79;1420
1;13;0;13;8;1457;81;1538
1;14;0;14;0;1567;63;1630
1;15;1;0;11;0;71;71
1;16;1;1;8;71;85;156
1;17;1;2;4;156;3;159
1;18;1;3;9;159;45;204
1;19;1;4;1;260;13;273
1;20;1;5;2;858;57;915
1;21;1;6;12;972;26;998
1;22;1;7;5;998;63;1061
1;23;1;8;10;1088;38;1126
1;24;1;9;13;1143;91;1234
1;25;1;10;6;1249;73;1322
1;26;1;11;7;1334;59;1393
1;27;1;12;14;1404;74;1478
1;28;1;13;0;1492;37;1529
1;29;1;14;3;1549;65;1614
1;30;2;0;9;0;60;60
1;31;2;1;2;234;74;308
1;32;2;2;0;334;35;369
1;33;2;3;13;405;73;478
1;34;2;4;10;525;49;574
1;35;2;5;6;574;1;575
1;36;2;6;11;580;92;672
1;37;2;7;3;714;5;719
1;38;2;8;8;936;41;977
1;39;2;9;14;991;2;993
1;40;2;10;12;998;95;1093
1;41;2;11;5;1103;28;1131
1;42;2;12;7;1131;37;1168
1;43;2;13;4;1320;78;1398
1;44;2;14;1;1398;86;1484
1;45;3;0;12;239;95;334
1;46;3;1;1;470;73;543
1;47;3;2;13;648;23;671
1;48;3;3;5;699;77;776
1;49;3;4;14;776;47;823
1;50;3;5;0;830;24;854
1;51;3;6;8;863;29;892
1;52;3;7;11;892;88;980
1;53;3;8;7;1050;69;1119
1;54;3;9;3;1177;49;1226
1;55;3;10;4;1292;28;1320
1;56;3;11;6;1322;66;1388
1;57;3;12;2;1444;4;1448
1;58;3;13;10;1491;41;1532
1;59;3;14;9;1541;3;1544
1;60;4;0;5;98;28;126
1;61;4;1;10;257;26;283
1;62;4;2;12;334;71;405
1;63;4;3;8;445;81;526
1;64;4;4;7;603;36;639
1;65;4;5;2;723;96;819
1;66;4;6;14;896;95;991
1;67;4;7;9;1019;45;1064
1;68;4;8;13;1133;10;1143
1;69;4;9;4;1213;55;1268
