run;task;job;operation;machine;start;duration;completion
1;0;0;0;1;82;70;152
1;1;0;1;6;152;6;158
1;2;0;2;10;158;29;187
1;3;0;3;14;187;55;242
1;4;0;4;7;242;14;256
1;5;0;5;5;256;33;289
1;6;0;6;13;289;66;355
1;7;0;7;4;523;14;537
1;8;0;8;3;773;7;780
1;9;0;9;8;846;57;903
1;10;0;10;0;1062;55;1117
1;11;0;11;9;1117;18;1135
1;12;0;12;12;1145;62;1207
1;13;0;13;2;1240;46;1286
1;14;0;14;11;1311;92;1403
1;15;1;0;0;0;30;30
1;16;1;1;9;30;53;83
1;17;1;2;3;139;19;158
1;18;1;3;2;231;1;232
1;19;1;4;8;294;98;392
1;20;1;5;5;429;81;510
1;21;1;6;14;510;63;573
1;22;1;7;12;573;62;635
1;23;1;8;6;635;10;645
1;24;1;9;11;645;15;660
1;25;1;10;10;660;73;733
1;26;1;11;7;733;75;808
1;27;1;12;4;823;80;903
1;28;1;13;1;933;84;1017
1;29;1;14;13;1017;97;1114
1;30;2;0;1;262;42;304
1;31;2;1;6;400;61;461
1;32;2;2;2;461;6;467
1;33;2;3;11;513;60;573
1;34;2;4;3;573;24;597
1;35;2;5;4;677;70;747
1;36;2;6;10;747;78;825
1;37;2;7;9;873;11;884
1;38;2;8;12;904;35;939
1;39;2;9;8;942;38;980
1;40;2;10;7;980;61;1041
1;41;2;11;5;1041;90;1131
1;42;2;12;0;1131;74;1205
1;43;2;13;14;1205;1;1206
1;44;2;14;13;1206;60;1266
1;45;3;0;12;13;76;89
1;46;3;1;14;103;84;187
1;47;3;2;8;214;72;286
1;48;3;3;9;302;17;319
1;49;3;4;5;332;27;359
1;50;3;5;3;366;86;452
1;51;3;6;0;452;84;536
1;52;3;7;1;536;71;607
1;53;3;8;13;607;90;697
1;54;3;9;10;825;27;852
1;55;3;10;6;971;13;984
1;56;3;11;11;1014;98;1112
1;57;3;12;4;1169;3;1172
1;58;3;13;7;1209;57;1266
1;59;3;14;2;1286;66;1352
1;60;4;0;14;0;38;38
1;61;4;1;10;187;58;245
1;62;4;2;8;538;80;618
1;63;4;3;6;645;24;669
1;64;4;4;0;697;50;747
1;65;4;5;4;747;76;823
1;66;4;6;5;855;6;861
1;67;4;7;9;861;12;873
1;68;4;8;11;874;26;900
1;69;4;9;3;906;14;920
1;70;4;10;7;943;35;978
1;71;4;11;13;979;38;1017
1;72;4;12;1;1152;55;1207
1;73;4;13;12;1207;33;1240
1;74;4;14;2;1352;42;1394
1;75;5;0;8;137;77;214
1;76;5;1;2;232;87;319
1;77;5;2;9;319;59;378
1;78;5;3;12;469;19;488
1;79;5;4;3;488;84;572
1;80;5;5;0;572;85;657
1;81;5;6;13;796;63;859
1;82;5;7;14;903;51;954
1;83;5;8;5;967;18;985
1;84;5;9;11;985;29;1014
1;85;5;10;7;1052;2;1054
1;86;5;11;1;1054;13;1067
1;87;5;12;4;1069;1;1070
1;88;5;13;6;1144;25;1169
1;89;5;14;10;1241;54;1295
1;90;6;0;5;0;19;19
1;91;6;1;3;597;83;680
1;92;6;2;8;708;71;779
1;93;6;3;7;808;22;830
1;94;6;4;0;830;4;834
1;95;6;5;12;834;68;902
1;96;6;6;4;903;68;971
1;97;6;7;2;997;88;1085
1;98;6;8;14;1089;80;1169
1;99;6;9;6;1169;55;1224
1;100;6;10;10;1230;11;1241
1;101;6;11;11;1241;19;1260
1;102;6;12;9;1260;39;1299
1;103;6;13;1;1299;68;1367
1;104;6;14;13;1367;37;1404
1;105;7;0;5;19;38;57
1;106;7;1;8;392;98;490
1;107;7;2;12;490;11;501
1;108;7;3;1;501;3;504
1;109;7;4;7;504;33;537
1;110;7;5;4;537;43;580
1;111;7;6;2;580;19;599
1;112;7;7;9;599;90;689
1;113;7;8;6;689;56;745
1;114;7;9;14;745;83;828
1;115;7;10;13;859;76;935
1;116;7;11;0;1205;97;1302
1;117;7;12;3;1302;2;1304
1;118;7;13;10;1327;76;1403
1;119;7;14;11;1403;1;1404
1;120;8;0;14;47;25;72
1;121;8;1;8;72;65;137
1;122;8;2;7;154;88;242
1;123;8;3;12;254;56;310
1;124;8;4;6;310;75;385
1;125;8;5;10;411;48;459
1;126;8;6;0;657;40;697
1;127;8;7;1;715;19;734
1;128;8;8;11;734;39;773
1;129;8;9;9;821;40;861
1;130;8;10;5;924;43;967
1;131;8;11;4;1070;99;1169
1;132;8;12;2;1169;23;1192
1;133;8;13;3;1192;74;1266
1;134;8;14;13;1266;39;1305
1;135;9;0;0;30;97;127
1;136;9;1;14;411;66;477
1;137;9;2;2;477;54;531
1;138;9;3;5;531;29;560
1;139;9;4;10;628;23;651
1;140;9;5;4;664;9;673
1;141;9;6;9;747;74;821
1;142;9;7;7;830;46;876
1;143;9;8;11;900;85;985
1;144;9;9;6;988;98;1086
1;145;9;10;3;1086;74;1160
1;146;9;11;13;1194;12;1206
1;147;9;12;1;1207;71;1278
1;148;9;13;12;1314;65;1379
1;149;9;14;8;1379;25;1404
1;150;10;0;1;0;3;3
1;151;10;1;3;3;40;43
1;152;10;2;11;43;81;124
1;153;10;3;0;161;74;235
1;154;10;4;9;235;67;302
1;155;10;5;5;560;93;653
1;156;10;6;2;653;76;729
1;157;10;7;14;729;16;745
1;158;10;8;6;745;12;757
1;159;10;9;7;876;67;943
1;160;10;10;8;980;52;1032
1;161;10;11;12;1064;20;1084
1;162;10;12;13;1114;24;1138
1;163;10;13;10;1138;71;1209
1;164;10;14;4;1209;90;1299
1;165;11;0;12;0;13;13
1;166;11;1;8;13;59;72
1;167;11;2;3;158;95;253
1;168;11;3;10;253;79;332
1;169;11;4;2;332;46;378
1;170;11;5;0;378;16;394
1;171;11;6;7;436;67;503
1;172;11;7;9;503;67;570
1;173;11;8;14;573;64;637
1;174;11;9;5;653;85;738
