run;task;job;operation;machine;start;duration;completion
1;0;0;0;3;80;94;174
1;1;0;1;2;179;61;240
1;2;0;2;19;269;12;281
1;3;0;3;11;323;68;391
1;4;0;4;10;391;40;431
1;5;0;5;13;455;84;539
1;6;0;6;16;553;30;583
1;7;0;7;15;600;16;616
1;8;0;8;1;648;34;682
1;9;0;9;0;682;92;774
1;10;0;10;12;774;53;827
1;11;0;11;17;841;55;896
1;12;0;12;18;896;61;957
1;13;0;13;9;983;67;1050
1;14;0;14;5;1050;30;1080
1;15;0;15;7;1199;88;1287
1;16;0;16;14;1336;12;1348
1;17;0;17;4;1395;20;1415
1;18;0;18;8;1415;16;1431
1;19;0;19;6;1502;51;1553
1;20;1;0;14;0;22;22
1;21;1;1;12;227;75;302
1;22;1;2;4;302;29;331
1;23;1;3;17;331;87;418
1;24;1;4;7;427;47;474
1;25;1;5;2;474;48;522
1;26;1;6;10;554;21;575
1;27;1;7;15;616;46;662
1;28;1;8;8;662;77;739
1;29;1;9;9;739;35;774
1;30;1;10;3;840;10;850
1;31;1;11;6;850;92;942
1;32;1;12;16;942;9;951
1;33;1;13;13;1007;75;1082
1;34;1;14;11;1082;40;1122
1;35;1;15;1;1122;89;1211
1;36;1;16;0;1257;86;1343
1;37;1;17;5;1415;33;1448
1;38;1;18;19;1448;2;1450
1;39;1;19;18;1519;1;1520
1;40;2;0;18;0;32;32
1;41;2;1;17;166;8;174
1;42;2;2;0;273;99;372
1;43;2;3;13;372;14;386
1;44;2;4;7;386;41;427
1;45;2;5;1;427;53;480
1;46;2;6;11;520;97;617
1;47;2;7;19;617;19;636
1;48;2;8;5;636;39;675
1;49;2;9;3;694;20;714
1;50;2;10;2;714;91;805
1;51;2;11;16;805;54;859
1;52;2;12;15;860;97;957
1;53;2;13;4;989;79;1068
1;54;2;14;8;1128;21;1149
1;55;2;15;14;1149;22;1171
1;56;2;16;9;1259;93;1352
1;57;2;17;12;1392;67;1459
1;58;2;18;10;1459;17;1476
1;59;2;19;6;1553;84;1637
1;60;3;0;17;0;13;13
1;61;3;1;10;13;43;56
1;62;3;2;8;241;97;338
1;63;3;3;12;338;41;379
1;64;3;4;5;442;4;446
1;65;3;5;16;602;35;637
1;66;3;6;14;637;6;643
1;67;3;7;11;643;93;736
1;68;3;8;6;736;32;768
1;69;3;9;1;768;35;803
1;70;3;10;9;858;2;860
1;71;3;11;4;935;54;989
1;72;3;12;19;1024;77;1101
1;73;3;13;0;1113;9;1122
1;74;3;14;18;1159;97;1256
1;75;3;15;15;1345;10;1355
1;76;3;16;3;1389;45;1434
1;77;3;17;2;1434;81;1515
1;78;3;18;13;1515;76;1591
1;79;3;19;7;1591;37;1628
1;80;4;0;8;17;26;43
1;81;4;1;12;54;70;124
1;82;4;2;1;124;33;157
1;83;4;3;10;157;58;215
1;84;4;4;13;215;38;253
1;85;4;5;15;279;77;356
1;86;4;6;5;356;86;442
1;87;4;7;17;580;53;633
1;88;4;8;9;633;47;680
1;89;4;9;7;680;20;700
1;90;4;10;18;700;71;771
1;91;4;11;3;771;69;840
1;92;4;12;4;840;95;935
1;93;4;13;0;938;4;942
1;94;4;14;2;942;23;965
1;95;4;15;14;965;89;1054
1;96;4;16;19;1122;87;1209
1;97;4;17;11;1209;20;1229
1;98;4;18;16;1229;67;1296
1;99;4;19;6;1354;65;1419
1;100;5;0;6;0;86;86
1;101;5;1;0;86;73;159
1;102;5;2;9;159;93;252
1;103;5;3;16;289;26;315
1;104;5;4;14;315;98;413
1;105;5;5;18;413;37;450
1;106;5;6;17;450;67;517
1;107;5;7;10;575;87;662
1;108;5;8;2;678;33;711
1;109;5;9;13;711;6;717
1;110;5;10;11;798;68;866
1;111;5;11;7;871;16;887
1;112;5;12;19;887;12;899
1;113;5;13;1;899;5;904
1;114;5;14;8;918;33;951
1;115;5;15;3;956;87;1043
1;116;5;16;4;1068;96;1164
1;117;5;17;15;1164;46;1210
1;118;5;18;12;1210;87;1297
1;119;5;19;5;1538;89;1627
1;120;6;0;12;0;3;3
1;121;6;1;1;46;34;80
1;122;6;2;6;86;2;88
1;123;6;3;14;88;96;184
1;124;6;4;11;451;67;518
1;125;6;5;15;563;37;600
1;126;6;6;3;600;30;630
1;127;6;7;10;681;50;731
1;128;6;8;9;774;84;858
1;129;6;9;19;858;27;885
1;130;6;10;5;885;37;922
1;131;6;11;17;930;89;1019
1;132;6;12;2;1044;92;1136
1;133;6;13;4;1164;68;1232
1;134;6;14;8;1232;20;1252
1;135;6;15;18;1256;80;1336
1;136;6;16;7;1336;76;1412
1;137;6;17;0;1412;74;1486
1;138;6;18;13;1486;11;1497
1;139;6;19;16;1497;38;1535
1;140;7;0;5;0;60;60
1;141;7;1;12;130;97;227
1;142;7;2;19;227;42;269
1;143;7;3;1;269;73;342
1;144;7;4;8;342;28;370
1;145;7;5;13;386;69;455
1;146;7;6;18;455;90;545
1;147;7;7;9;680;44;724
1;148;7;8;10;781;27;808
1;149;7;9;2;808;54;862
1;150;7;10;17;896;24;920
1;151;7;11;3;920;36;956
1;152;7;12;15;957;82;1039
1;153;7;13;6;1052;13;1065
1;154;7;14;16;1065;33;1098
1;155;7;15;7;1098;80;1178
1;156;7;16;0;1181;44;1225
1;157;7;17;4;1232;99;1331
1;158;7;18;11;1331;80;1411
1;159;7;19;14;1422;82;1504
1;160;8;0;2;0;79;79
1;161;8;1;8;101;62;163
1;162;8;2;3;246;31;277
1;163;8;3;10;277;27;304
1;164;8;4;16;389;72;461
1;165;8;5;15;468;12;480
1;166;8;6;0;480;4;484
1;167;8;7;17;517;4;521
1;168;8;8;7;521;11;532
1;169;8;9;13;539;35;574
1;170;8;10;5;675;83;758
1;171;8;11;14;758;57;815
1;172;8;12;12;879;19;898
1;173;8;13;9;903;80;983
1;174;8;14;19;996;20;1016
1;175;8;15;6;1020;16;1036
1;176;8;16;18;1036;96;1132
1;177;8;17;11;1132;24;1156
1;178;8;18;4;1331;64;1395
1;179;8;19;1;1422;93;1515
1;180;9;0;17;72;61;133
1;181;9;1;2;240;86;326
1;182;9;2;7;326;46;372
1;183;9;3;19;450;58;508
1;184;9;4;11;518;2;520
1;185;9;5;16;583;19;602
1;186;9;6;13;602;46;648
1;187;9;7;10;731;50;781
1;188;9;8;15;781;79;860
1;189;9;9;1;904;84;988
1;190;9;10;5;1002;14;1016
1;191;9;11;6;1036;16;1052
1;192;9;12;8;1052;76;1128
1;193;9;13;9;1132;89;1221
1;194;9;14;3;1221;85;1306
1;195;9;15;12;1306;86;1392
1;196;9;16;18;1424;60;1484
1;197;9;17;14;1504;44;1548
1;198;9;18;0;1548;28;1576
1;199;9;19;4;1576;63;1639
1;200;10;0;7;0;10;10
1;201;10;1;12;10;44;54
1;202;10;2;8;54;26;80
1;203;10;3;11;80;61;141
1;204;10;4;16;197;92;289
1;205;10;5;15;356;30;386
1;206;10;6;4;386;19;405
1;207;10;7;3;405;27;432
1;208;10;8;14;432;22;454
1;209;10;9;9;479;86;565
1;210;10;10;19;594;22;616
1;211;10;11;2;616;62;678
1;212;10;12;13;807;75;882
1;213;10;13;17;920;10;930
1;214;10;14;6;942;78;1020
1;215;10;15;1;1056;3;1059
1;216;10;16;10;1105;97;1202
1;217;10;17;18;1336;88;1424
1;218;10;18;5;1448;10;1458
1;219;10;19;0;1486;46;1532
1;220;11;0;4;0;21;21
1;221;11;1;17;21;51;72
1;222;11;2;11;72;3;75
1;223;11;3;16;103;94;197
1;224;11;4;15;197;82;279
1;225;11;5;18;330;26;356
1;226;11;6;14;454;83;537
1;227;11;7;19;537;57;594
1;228;11;8;6;594;86;680
1;229;11;9;7;810;61;871
1;230;11;10;5;922;80;1002
1;231;11;11;10;1002;81;1083
1;232;11;12;13;1083;25;1108
1;233;11;13;0;1108;5;1113
1;234;11;14;3;1113;75;1188
1;235;11;15;9;1221;38;1259
1;236;11;16;2;1259;16;1275
1;237;11;17;8;1275;20;1295
1;238;11;18;1;1295;50;1345
1;239;11;19;12;1568;52;1620
1;240;12;0;8;0;17;17
1;241;12;1;16;17;86;103
1;242;12;2;12;124;6;130
1;243;12;3;2;130;49;179
1;244;12;4;5;179;74;253
1;245;12;5;15;386;82;468
1;246;12;6;10;468;86;554
1;247;12;7;17;554;26;580
1;248;12;8;7;580;80;660
1;249;12;9;13;660;46;706
1;250;12;10;4;706;94;800
1;251;12;11;1;803;7;810
1;252;12;12;0;810;27;837
1;253;12;13;3;850;26;876
1;254;12;14;19;899;97;996
1;255;12;15;9;1050;14;1064
1;256;12;16;18;1132;27;1159
1;257;12;17;14;1171;3;1174
1;258;12;18;11;1174;12;1186
1;259;12;19;6;1186;82;1268
1;260;13;0;1;0;46;46
1;261;13;1;8;80;21;101
1;262;13;2;18;101;1;102
1;263;13;3;11;141;99;240
1;264;13;4;17;240;83;323
1;265;13;5;9;323;22;345
1;266;13;6;10;345;2;347
1;267;13;7;16;347;42;389
1;268;13;8;19;389;61;450
1;269;13;9;5;450;79;529
1;270;13;10;12;529;17;546
1;271;13;11;4;554;67;621
1;272;13;12;3;633;61;694
1;273;13;13;6;768;72;840
1;274;13;14;7;887;49;936
1;275;13;15;2;1136;91;1227
1;276;13;16;14;1298;38;1336
1;277;13;17;0;1343;28;1371
1;278;13;18;13;1371;34;1405
1;279;13;19;15;1416;14;1430
1;280;14;0;13;0;50;50
1;281;14;1;7;50;49;99
1;282;14;2;4;99;40;139
1;283;14;3;0;159;63;222
1;284;14;4;19;222;5;227
1;285;14;5;2;380;80;460
1;286;14;6;14;537;70;607
1;287;14;7;3;630;3;633
1;288;14;8;11;736;62;798
1;289;14;9;17;798;43;841
1;290;14;10;16;859;58;917
1;291;14;11;10;958;39;997
1;292;14;12;1;1004;52;1056
1;293;14;13;9;1064;68;1132
1;294;14;14;12;1132;71;1203
1;295;14;15;6;1268;86;1354
1;296;14;16;15;1355;61;1416
1;297;14;17;8;1484;53;1537
1;298;14;18;5;1537;1;1538
1;299;14;19;18;1538;97;1635
1;300;15;0;15;0;53;53
1;301;15;1;0;222;51;273
1;302;15;2;18;273;25;298
1;303;15;3;16;315;16;331
1;304;15;4;8;370;91;461
1;305;15;5;4;461;93;554
1;306;15;6;5;599;37;636
1;307;15;7;14;643;61;704
1;308;15;8;7;705;41;746
1;309;15;9;17;746;49;795
1;310;15;10;1;810;20;830
1;311;15;11;3;876;24;900
1;312;15;12;10;900;58;958
1;313;15;13;19;1016;8;1024
1;314;15;14;6;1065;72;1137
1;315;15;15;2;1227;30;1257
1;316;15;16;13;1257;15;1272
1;317;15;17;12;1482;86;1568
1;318;15;18;9;1568;31;1599
1;319;15;19;11;1599;40;1639
1;320;16;0;3;174;72;246
1;321;16;1;11;246;77;323
1;322;16;2;2;346;34;380
1;323;16;3;9;434;45;479
1;324;16;4;15;480;83;563
1;325;16;5;1;563;85;648
1;326;16;6;10;662;19;681
1;327;16;7;7;700;5;705
1;328;16;8;19;705;77;782
1;329;16;9;5;782;75;857
1;330;16;10;8;857;61;918
1;331;16;11;13;918;89;1007
1;332;16;12;17;1019;77;1096
1;333;16;13;6;1137;44;1181
1;334;16;14;0;1225;32;1257
1;335;16;15;16;1296;86;1382
1;336;16;16;14;1382;40;1422
1;337;16;17;12;1459;23;1482
1;338;16;18;18;1484;35;1519
1;339;16;19;4;1519;57;1576
1;340;17;0;17;133;33;166
1;341;17;1;6;173;16;189
1;342;17;2;11;391;60;451
1;343;17;3;5;529;70;599
1;344;17;4;16;728;67;795
1;345;17;5;4;800;37;837
1;346;17;6;12;837;42;879
1;347;17;7;9;879;24;903
1;348;17;8;18;957;75;1032
1;349;17;9;0;1032;1;1033
1;350;17;10;10;1083;22;1105
1;351;17;11;14;1105;32;1137
1;352;17;12;7;1178;21;1199
1;353;17;13;3;1199;3;1202
1;354;17;14;15;1276;69;1345
1;355;17;15;1;1345;77;1422
1;356;17;16;8;1431;53;1484
1;357;17;17;19;1484;64;1548
1;358;17;18;2;1548;34;1582
1;359;17;19;13;1591;15;1606
1;360;18;0;5;60;58;118
1;361;18;1;6;118;55;173
1;362;18;2;8;173;68;241
1;363;18;3;12;302;5;307
1;364;18;4;2;326;20;346
1;365;18;5;9;346;88;434
1;366;18;6;16;637;91;728
1;367;18;7;13;728;79;807
