run;task;job;operation;machine;start;duration;completion
1;0;0;0;18;19;84;103
1;1;0;1;15;160;9;169
1;2;0;2;6;207;34;241
1;3;0;3;8;241;62;303
1;4;0;4;14;322;11;333
1;5;0;5;12;464;60;524
1;6;0;6;19;649;43;692
1;7;0;7;11;692;52;744
1;8;0;8;7;744;77;821
1;9;0;9;4;821;37;858
1;10;0;10;9;887;15;902
1;11;0;11;16;902;43;945
1;12;0;12;10;963;8;971
1;13;0;13;13;971;5;976
1;14;0;14;3;993;36;1029
1;15;0;15;5;1053;56;1109
1;16;0;16;2;1109;46;1155
1;17;0;17;0;1155;51;1206
1;18;0;18;1;1221;86;1307
1;19;0;19;17;1312;86;1398
1;20;1;0;18;196;61;257
1;21;1;1;13;311;56;367
1;22;1;2;8;367;60;427
1;23;1;3;3;486;78;564
1;24;1;4;1;564;73;637
1;25;1;5;19;637;12;649
1;26;1;6;14;649;8;657
1;27;1;7;16;664;16;680
1;28;1;8;0;680;12;692
1;29;1;9;2;692;63;755
1;30;1;10;9;755;31;786
1;31;1;11;10;901;62;963
1;32;1;12;11;963;97;1060
1;33;1;13;4;1060;53;1113
1;34;1;14;5;1113;1;1114
1;35;1;15;12;1114;3;1117
1;36;1;16;6;1117;99;1216
1;37;1;17;7;1216;65;1281
1;38;1;18;15;1302;63;1365
1;39;1;19;17;1398;32;1430
1;40;2;0;10;0;86;86
1;41;2;1;7;106;53;159
1;42;2;2;4;159;59;218
1;43;2;3;17;270;12;282
1;44;2;4;14;494;34;528
1;45;2;5;0;567;27;594
1;46;2;6;8;594;2;596
1;47;2;7;1;716;86;802
1;48;2;8;16;802;85;887
1;49;2;9;5;887;21;908
1;50;2;10;3;926;58;984
1;51;2;11;13;984;70;1054
1;52;2;12;2;1054;55;1109
1;53;2;13;15;1109;77;1186
1;54;2;14;6;1256;15;1271
1;55;2;15;18;1271;20;1291
1;56;2;16;19;1392;32;1424
1;57;2;17;12;1424;42;1466
1;58;2;18;11;1466;17;1483
1;59;2;19;9;1557;38;1595
1;60;3;0;2;0;3;3
1;61;3;1;19;125;13;138
1;62;3;2;5;138;67;205
1;63;3;3;16;205;13;218
1;64;3;4;11;240;63;303
1;65;3;5;15;358;88;446
1;66;3;6;13;475;68;543
1;67;3;7;4;566;21;587
1;68;3;8;0;594;21;615
1;69;3;9;8;615;86;701
1;70;3;10;17;701;7;708
1;71;3;11;6;855;91;946
1;72;3;12;18;946;8;954
1;73;3;13;10;971;56;1027
1;74;3;14;9;1027;92;1119
1;75;3;15;3;1160;58;1218
1;76;3;16;1;1307;94;1401
1;77;3;17;7;1401;54;1455
1;78;3;18;12;1466;57;1523
1;79;3;19;14;1523;87;1610
1;80;4;0;12;25;29;54
1;81;4;1;15;169;74;243
1;82;4;2;2;243;89;332
1;83;4;3;3;332;18;350
1;84;4;4;11;397;38;435
1;85;4;5;7;450;75;525
1;86;4;6;10;525;18;543
1;87;4;7;17;543;15;558
1;88;4;8;9;558;95;653
1;89;4;9;16;653;11;664
1;90;4;10;0;692;24;716
1;91;4;11;13;716;4;720
1;92;4;12;4;733;12;745
1;93;4;13;14;750;17;767
1;94;4;14;1;802;34;836
1;95;4;15;19;846;35;881
1;96;4;16;8;881;62;943
1;97;4;17;6;946;90;1036
1;98;4;18;5;1272;48;1320
1;99;4;19;18;1320;21;1341
1;100;5;0;6;0;11;11
1;101;5;1;12;11;14;25
1;102;5;2;13;25;90;115
1;103;5;3;8;115;74;189
1;104;5;4;14;189;67;256
1;105;5;5;0;258;91;349
1;106;5;6;5;349;70;419
1;107;5;7;11;435;8;443
1;108;5;8;7;525;7;532
1;109;5;9;2;643;49;692
