run;task;job;operation;machine;start;duration;completion
1;0;0;0;10;158;47;205
1;1;0;1;2;205;61;266
1;2;0;2;9;270;7;277
1;3;0;3;3;277;13;290
1;4;0;4;7;306;52;358
1;5;0;5;4;395;33;428
1;6;0;6;18;428;83;511
1;7;0;7;12;511;60;571
1;8;0;8;6;575;57;632
1;9;0;9;14;632;7;639
1;10;0;10;15;639;74;713
1;11;0;11;0;732;93;825
1;12;0;12;5;825;59;884
1;13;0;13;17;884;46;930
1;14;0;14;8;1223;7;1230
1;15;0;15;13;1316;84;1400
1;16;0;16;19;1400;56;1456
1;17;0;17;11;1476;58;1534
1;18;0;18;16;1607;45;1652
1;19;0;19;1;1652;4;1656
1;20;1;0;0;0;97;97
1;21;1;1;14;141;15;156
1;22;1;2;2;156;18;174
1;23;1;3;11;222;73;295
1;24;1;4;8;308;37;345
1;25;1;5;6;399;94;493
1;26;1;6;7;707;20;727
1;27;1;7;15;736;69;805
1;28;1;8;12;805;13;818
1;29;1;9;18;818;26;844
1;30;1;10;1;898;48;946
1;31;1;11;16;946;71;1017
1;32;1;12;13;1165;96;1261
1;33;1;13;19;1315;5;1320
1;34;1;14;10;1320;42;1362
1;35;1;15;5;1362;15;1377
1;36;1;16;4;1388;64;1452
1;37;1;17;3;1489;36;1525
1;38;1;18;17;1553;6;1559
1;39;1;19;9;1559;74;1633
1;40;2;0;8;81;87;168
1;41;2;1;7;198;89;287
1;42;2;2;1;287;28;315
1;43;2;3;12;335;81;416
1;44;2;4;4;553;47;600
1;45;2;5;18;600;53;653
1;46;2;6;14;674;67;741
1;47;2;7;2;846;78;924
1;48;2;8;15;924;14;938
1;49;2;9;10;938;92;1030
1;50;2;10;11;1052;94;1146
1;51;2;11;16;1146;26;1172
1;52;2;12;0;1181;68;1249
1;53;2;13;17;1261;36;1297
1;54;2;14;9;1335;79;1414
1;55;2;15;5;1416;71;1487
1;56;2;16;13;1487;94;1581
1;57;2;17;19;1581;28;1609
1;58;2;18;6;1609;25;1634
1;59;2;19;3;1634;2;1636
1;60;3;0;10;269;99;368
1;61;3;1;15;368;65;433
1;62;3;2;0;433;9;442
1;63;3;3;6;632;52;684
1;64;3;4;18;694;10;704
1;65;3;5;16;704;55;759
1;66;3;6;9;759;20;779
1;67;3;7;2;779;67;846
1;68;3;8;19;846;69;915
1;69;3;9;5;925;16;941
1;70;3;10;11;959;10;969
1;71;3;11;13;1025;54;1079
1;72;3;12;8;1111;47;1158
1;73;3;13;7;1158;4;1162
1;74;3;14;4;1162;66;1228
1;75;3;15;17;1228;33;1261
1;76;3;16;12;1261;9;1270
1;77;3;17;1;1358;53;1411
1;78;3;18;3;1444;30;1474
1;79;3;19;14;1499;29;1528
1;80;4;0;10;0;33;33
1;81;4;1;18;33;64;97
1;82;4;2;16;157;17;174
1;83;4;3;4;174;81;255
1;84;4;4;5;255;42;297
1;85;4;5;9;297;60;357
1;86;4;6;8;357;14;371
1;87;4;7;3;371;95;466
1;88;4;8;12;466;36;502
1;89;4;9;14;510;95;605
1;90;4;10;17;605;37;642
1;91;4;11;1;642;85;727
1;92;4;12;0;907;48;955
1;93;4;13;11;978;74;1052
1;94;4;14;2;1052;76;1128
1;95;4;15;19;1214;68;1282
1;96;4;16;15;1293;77;1370
1;97;4;17;13;1400;14;1414
1;98;4;18;7;1414;91;1505
1;99;4;19;6;1505;69;1574
1;100;5;0;3;0;86;86
1;101;5;1;12;86;16;102
1;102;5;2;9;102;34;136
1;103;5;3;11;139;83;222
1;104;5;4;19;222;79;301
1;105;5;5;14;340;89;429
1;106;5;6;2;496;22;518
1;107;5;7;1;518;74;592
1;108;5;8;10;592;58;650
1;109;5;9;13;650;71;721
1;110;5;10;5;721;22;743
1;111;5;11;8;743;36;779
1;112;5;12;7;873;53;926
1;113;5;13;17;930;80;1010
1;114;5;14;16;1020;53;1073
1;115;5;15;18;1227;1;1228
1;116;5;16;0;1323;57;1380
1;117;5;17;15;1535;68;1603
1;118;5;18;4;1603;26;1629
1;119;5;19;6;1634;26;1660
1;120;6;0;2;0;4;4
1;121;6;1;7;358;83;441
1;122;6;2;6;493;26;519
1;123;6;3;19;519;54;573
1;124;6;4;5;573;16;589
1;125;6;5;9;589;88;677
1;126;6;6;11;677;16;693
1;127;6;7;16;759;61;820
1;128;6;8;10;820;41;861
1;129;6;9;8;861;54;915
1;130;6;10;1;946;98;1044
1;131;6;11;18;1052;3;1055
1;132;6;12;4;1055;84;1139
1;133;6;13;0;1249;11;1260
1;134;6;14;13;1261;55;1316
1;135;6;15;3;1316;18;1334
1;136;6;16;15;1370;67;1437
1;137;6;17;14;1437;62;1499
1;138;6;18;12;1540;17;1557
1;139;6;19;17;1559;31;1590
1;140;7;0;12;0;16;16
1;141;7;1;7;441;99;540
1;142;7;2;18;540;46;586
1;143;7;3;19;586;40;626
1;144;7;4;5;626;54;680
1;145;7;5;10;730;27;757
1;146;7;6;8;779;71;850
1;147;7;7;14;850;95;945
1;148;7;8;11;969;9;978
1;149;7;9;17;1010;46;1056
1;150;7;10;0;1056;57;1113
1;151;7;11;9;1123;86;1209
1;152;7;12;15;1259;7;1266
1;153;7;13;6;1266;16;1282
1;154;7;14;1;1288;70;1358
1;155;7;15;4;1358;15;1373
1;156;7;16;3;1373;71;1444
1;157;7;17;2;1458;41;1499
1;158;7;18;16;1524;83;1607
1;159;7;19;13;1636;14;1650
1;160;8;0;8;0;30;30
1;161;8;1;12;30;24;54
1;162;8;2;7;103;95;198
1;163;8;3;4;257;41;298
1;164;8;4;5;298;53;351
1;165;8;5;10;368;84;452
1;166;8;6;3;466;55;521
1;167;8;7;9;521;54;575
1;168;8;8;0;575;42;617
1;169;8;9;2;643;75;718
1;170;8;10;13;721;55;776
1;171;8;11;11;776;57;833
1;172;8;12;1;833;62;895
1;173;8;13;19;915;23;938
1;174;8;14;14;982;28;1010
1;175;8;15;16;1017;3;1020
1;176;8;16;17;1056;83;1139
1;177;8;17;15;1171;88;1259
1;178;8;18;18;1259;11;1270
1;179;8;19;6;1282;68;1350
1;180;9;0;17;0;78;78
1;181;9;1;14;78;63;141
1;182;9;2;5;141;21;162
1;183;9;3;10;205;64;269
1;184;9;4;13;269;91;360
1;185;9;5;11;360;75;435
1;186;9;6;9;435;53;488
1;187;9;7;4;518;35;553
1;188;9;8;2;553;77;630
1;189;9;9;7;635;29;664
1;190;9;10;0;664;68;732
1;191;9;11;3;751;92;843
1;192;9;12;6;867;89;956
1;193;9;13;8;956;49;1005
1;194;9;14;18;1005;47;1052
1;195;9;15;1;1095;33;1128
1;196;9;16;15;1167;4;1171
1;197;9;17;16;1172;58;1230
1;198;9;18;19;1282;18;1300
1;199;9;19;12;1324;33;1357
1;200;10;0;2;4;25;29
1;201;10;1;17;78;86;164
1;202;10;2;9;215;55;270
1;203;10;3;14;272;68;340
1;204;10;4;1;414;56;470
1;205;10;5;7;664;43;707
1;206;10;6;15;713;23;736
1;207;10;7;3;736;15;751
1;208;10;8;4;751;88;839
1;209;10;9;6;839;28;867
1;210;10;10;5;884;41;925
1;211;10;11;0;955;87;1042
1;212;10;12;18;1055;75;1130
1;213;10;13;11;1146;77;1223
1;214;10;14;10;1223;49;1272
1;215;10;15;12;1272;52;1324
1;216;10;16;16;1324;80;1404
1;217;10;17;8;1404;25;1429
1;218;10;18;19;1456;94;1550
1;219;10;19;13;1581;55;1636
1;220;11;0;19;0;40;40
1;221;11;1;10;40;29;69
1;222;11;2;9;69;27;96
1;223;11;3;4;96;70;166
1;224;11;4;1;178;76;254
1;225;11;5;7;287;19;306
1;226;11;6;18;306;67;373
1;227;11;7;2;388;9;397
1;228;11;8;15;433;10;443
1;229;11;9;11;443;8;451
1;230;11;10;3;521;83;604
1;231;11;11;8;604;49;653
1;232;11;12;13;776;70;846
1;233;11;13;16;846;62;908
1;234;11;14;6;956;70;1026
1;235;11;15;12;1026;38;1064
1;236;11;16;17;1139;68;1207
1;237;11;17;5;1207;46;1253
1;238;11;18;14;1253;77;1330
1;239;11;19;0;1398;9;1407
1;240;12;0;0;180;72;252
1;241;12;1;16;254;82;336
1;242;12;2;1;336;78;414
1;243;12;3;12;416;12;428
1;244;12;4;17;428;98;526
1;245;12;5;13;526;98;624
1;246;12;6;8;653;46;699
1;247;12;7;19;721;79;800
1;248;12;8;4;839;88;927
1;249;12;9;3;973;11;984
1;250;12;10;7;984;36;1020
1;251;12;11;9;1056;67;1123
1;252;12;12;18;1130;97;1227
1;253;12;13;15;1271;22;1293
1;254;12;14;10;1362;53;1415
1;255;12;15;6;1415;21;1436
1;256;12;16;2;1436;22;1458
1;257;12;17;11;1458;17;1475
1;258;12;18;5;1487;43;1530
1;259;12;19;14;1530;60;1590
1;260;13;0;7;43;60;103
1;261;13;1;12;148;77;225
1;262;13;2;13;225;32;257
1;263;13;3;8;257;51;308
1;264;13;4;17;308;31;339
1;265;13;5;9;357;65;422
1;266;13;6;16;422;18;440
1;267;13;7;10;541;3;544
1;268;13;8;6;544;31;575
1;269;13;9;3;604;12;616
1;270;13;10;14;639;35;674
1;271;13;11;4;674;54;728
1;272;13;12;11;728;44;772
1;273;13;13;19;800;10;810
1;274;13;14;5;1019;43;1062
1;275;13;15;1;1128;77;1205
1;276;13;16;18;1270;40;1310
1;277;13;17;15;1437;98;1535
1;278;13;18;0;1535;69;1604
1;279;13;19;2;1604;33;1637
1;280;14;0;5;6;72;78
1;281;14;1;10;116;42;158
1;282;14;2;1;158;20;178
1;283;14;3;4;255;2;257
1;284;14;4;2;266;50;316
1;285;14;5;6;332;67;399
1;286;14;6;14;429;81;510
1;287;14;7;7;540;95;635
1;288;14;8;11;635;39;674
1;289;14;9;18;704;45;749
1;290;14;10;9;779;82;861
1;291;14;11;13;887;50;937
1;292;14;12;15;938;89;1027
1;293;14;13;3;1027;77;1104
1;294;14;14;0;1260;63;1323
1;295;14;15;19;1323;44;1367
1;296;14;16;17;1367;42;1409
1;297;14;17;16;1409;40;1449
1;298;14;18;12;1454;86;1540
1;299;14;19;8;1540;84;1624
1;300;15;0;4;0;62;62
1;301;15;1;13;62;6;68
1;302;15;2;18;183;46;229
1;303;15;3;3;290;40;330
1;304;15;4;19;330;75;405
1;305;15;5;10;452;89;541
1;306;15;6;14;605;11;616
1;307;15;7;2;630;13;643
1;308;15;8;12;643;89;732
1;309;15;9;1;732;71;803
1;310;15;10;7;804;69;873
1;311;15;11;11;873;86;959
1;312;15;12;5;959;60;1019
1;313;15;13;8;1019;92;1111
1;314;15;14;15;1111;56;1167
1;315;15;15;6;1167;88;1255
1;316;15;16;9;1255;80;1335
1;317;15;17;0;1380;18;1398
1;318;15;18;16;1449;75;1524
1;319;15;19;17;1590;66;1656
1;320;16;0;8;30;51;81
1;321;16;1;15;81;16;97
1;322;16;2;16;97;60;157
1;323;16;3;19;157;38;195
1;324;16;4;5;195;43;238
1;325;16;5;6;238;94;332
1;326;16;6;12;332;3;335
1;327;16;7;2;335;53;388
1;328;16;8;10;650;80;730
1;329;16;9;14;741;96;837
1;330;16;10;0;837;70;907
1;331;16;11;3;907;66;973
1;332;16;12;9;973;83;1056
1;333;16;13;13;1079;82;1161
1;334;16;14;1;1205;83;1288
1;335;16;15;4;1288;70;1358
1;336;16;16;11;1379;22;1401
1;337;16;17;17;1409;94;1503
1;338;16;18;18;1503;46;1549
1;339;16;19;7;1596;57;1653
1;340;17;0;5;0;6;6
1;341;17;1;19;40;28;68
1;342;17;2;11;68;71;139
1;343;17;3;12;139;9;148
1;344;17;4;6;148;27;175
1;345;17;5;3;175;88;263
1;346;17;6;4;428;90;518
1;347;17;7;8;518;72;590
1;348;17;8;1;592;43;635
1;349;17;9;17;642;16;658
1;350;17;10;18;658;36;694
1;351;17;11;2;718;44;762
1;352;17;12;13;846;41;887
1;353;17;13;14;945;37;982
1;354;17;14;15;1027;80;1107
1;355;17;15;16;1230;84;1314
1;356;17;16;10;1415;86;1501
1;357;17;17;7;1505;91;1596
1;358;17;18;0;1604;24;1628
1;359;17;19;9;1633;3;1636
1;360;18;0;7;0;43;43
1;361;18;1;1;43;27;70
1;362;18;2;10;70;46;116
1;363;18;3;18;116;67;183
1;364;18;4;14;183;89;272
1;365;18;5;16;336;10;346
1;366;18;6;5;351;63;414
1;367;18;7;13;414;33;447
1;368;18;8;4;600;14;614
1;369;18;9;19;626;95;721
1;370;18;10;2;924;61;985
1;371;18;11;6;1026;66;1092
1;372;18;12;0;1113;68;1181
1;373;18;13;12;1181;46;1227
1;374;18;14;11;1227;27;1254
1;375;18;15;15;1266;5;1271
1;376;18;16;3;1271;17;1288
1;377;18;17;17;1297;64;1361
1;378;18;18;8;1361;10;1371
1;379;18;19;9;1414;74;1488
1;380;19;0;0;97;83;180
1;381;19;1;9;180;35;215
1;382;19;2;16;215;39;254
1;383;19;3;4;298;97;395
1;384;19;4;2;397;99;496
1;385;19;5;7;727;77;804
1;386;19;6;15;805;98;903
1;387;19;7;13;937;88;1025
1;388;19;8;1;1044;51;1095
1;389;19;9;6;1095;31;1126
1;390;19;10;19;1126;88;1214
1;391;19;11;3;1214;24;1238
1;392;19;12;10;1272;34;1306
1;393;19;13;8;1306;44;1350
1;394;19;14;11;1350;29;1379
1;395;19;15;5;1379;37;1416
1;396;19;16;18;1416;23;1439
1;397;19;17;12;1439;15;1454
1;398;19;18;17;1503;50;1553
1;399;19;19;14;1590;56;1646
