run;task;job;operation;machine;start;duration;completion
1;0;0;0;3;152;94;246
1;1;0;1;2;246;61;307
1;2;0;2;19;307;12;319
1;3;0;3;11;319;68;387
1;4;0;4;10;549;40;589
1;5;0;5;13;651;84;735
1;6;0;6;16;922;30;952
1;7;0;7;15;952;16;968
1;8;0;8;1;969;34;1003
1;9;0;9;0;1003;92;1095
1;10;0;10;12;1095;53;1148
1;11;0;11;17;1154;55;1209
1;12;0;12;18;1221;61;1282
1;13;0;13;9;1282;67;1349
1;14;0;14;5;1349;30;1379
1;15;0;15;7;1379;88;1467
1;16;0;16;14;1467;12;1479
1;17;0;17;4;1489;20;1509
1;18;0;18;8;1509;16;1525
1;19;0;19;6;1576;51;1627
1;20;1;0;14;0;22;22
1;21;1;1;12;96;75;171
1;22;1;2;4;171;29;200
1;23;1;3;17;257;87;344
1;24;1;4;7;344;47;391
1;25;1;5;2;392;48;440
1;26;1;6;10;440;21;461
1;27;1;7;15;528;46;574
1;28;1;8;8;574;77;651
1;29;1;9;9;651;35;686
1;30;1;10;3;789;10;799
1;31;1;11;6;841;92;933
1;32;1;12;16;958;9;967
1;33;1;13;13;1148;75;1223
1;34;1;14;11;1223;40;1263
1;35;1;15;1;1263;89;1352
1;36;1;16;0;1352;86;1438
1;37;1;17;5;1438;33;1471
1;38;1;18;19;1471;2;1473
1;39;1;19;18;1627;1;1628
1;40;2;0;18;0;32;32
1;41;2;1;17;133;8;141
1;42;2;2;0;178;99;277
1;43;2;3;13;277;14;291
1;44;2;4;7;291;41;332
1;45;2;5;1;332;53;385
1;46;2;6;11;387;97;484
1;47;2;7;19;484;19;503
1;48;2;8;5;503;39;542
1;49;2;9;3;545;20;565
1;50;2;10;2;565;91;656
1;51;2;11;16;801;54;855
1;52;2;12;15;855;97;952
1;53;2;13;4;961;79;1040
1;54;2;14;8;1058;21;1079
1;55;2;15;14;1157;22;1179
1;56;2;16;9;1179;93;1272
1;57;2;17;12;1320;67;1387
1;58;2;18;10;1387;17;1404
1;59;2;19;6;1410;84;1494
1;60;3;0;17;0;13;13
1;61;3;1;10;13;43;56
1;62;3;2;8;209;97;306
1;63;3;3;12;311;41;352
