run;task;job;operation;machine;start;duration;completion
1;0;0;0;3;152;94;246
1;1;0;1;2;315;61;376
1;2;0;2;19;376;12;388
1;3;0;3;11;388;68;456
1;4;0;4;10;528;40;568
1;5;0;5;13;629;84;713
1;6;0;6;16;729;30;759
1;7;0;7;15;760;16;776
1;8;0;8;1;776;34;810
1;9;0;9;0;810;92;902
1;10;0;10;12;902;53;955
1;11;0;11;17;1035;55;1090
1;12;0;12;18;1179;61;1240
1;13;0;13;9;1279;67;1346
1;14;0;14;5;1356;30;1386
1;15;0;15;7;1396;88;1484
1;16;0;16;14;1484;12;1496
1;17;0;17;4;1497;20;1517
1;18;0;18;8;1523;16;1539
1;19;0;19;6;1586;51;1637
1;20;1;0;14;0;22;22
1;21;1;1;12;232;75;307
1;22;1;2;4;318;29;347
1;23;1;3;17;347;87;434
1;24;1;4;7;469;47;516
1;25;1;5;2;518;48;566
1;26;1;6;10;568;21;589
1;27;1;7;15;605;46;651
1;28;1;8;8;651;77;728
1;29;1;9;9;728;35;763
1;30;1;10;3;769;10;779
1;31;1;11;6;779;92;871
1;32;1;12;16;961;9;970
1;33;1;13;13;1184;75;1259
1;34;1;14;11;1264;40;1304
1;35;1;15;1;1304;89;1393
1;36;1;16;0;1393;86;1479
1;37;1;17;5;1489;33;1522
1;38;1;18;19;1522;2;1524
1;39;1;19;18;1636;1;1637
1;40;2;0;18;0;32;32
1;41;2;1;17;149;8;157
1;42;2;2;0;210;99;309
1;43;2;3;13;309;14;323
1;44;2;4;7;323;41;364
1;45;2;5;1;370;53;423
1;46;2;6;11;456;97;553
1;47;2;7;19;560;19;579
1;48;2;8;5;579;39;618
1;49;2;9;3;636;20;656
1;50;2;10;2;656;91;747
1;51;2;11;16;759;54;813
1;52;2;12;15;813;97;910
1;53;2;13;4;995;79;1074
1;54;2;14;8;1083;21;1104
1;55;2;15;14;1134;22;1156
1;56;2;16;9;1172;93;1265
1;57;2;17;12;1382;67;1449
1;58;2;18;10;1467;17;1484
1;59;2;19;6;1502;84;1586
1;60;3;0;17;0;13;13
1;61;3;1;10;24;43;67
1;62;3;2;8;67;97;164
1;63;3;3;12;307;41;348
1;64;3;4;5;479;4;483
1;65;3;5;16;511;35;546
1;66;3;6;14;546;6;552
1;67;3;7;11;553;93;646
1;68;3;8;6;646;32;678
1;69;3;9;1;678;35;713
1;70;3;10;9;713;2;715
1;71;3;11;4;715;54;769
1;72;3;12;19;769;77;846
1;73;3;13;0;902;9;911
1;74;3;14;18;911;97;1008
1;75;3;15;15;1086;10;1096
1;76;3;16;3;1269;45;1314
1;77;3;17;2;1314;81;1395
1;78;3;18;13;1395;76;1471
1;79;3;19;7;1484;37;1521
1;80;4;0;8;17;26;43
1;81;4;1;12;54;70;124
1;82;4;2;1;124;33;157
1;83;4;3;10;170;58;228
1;84;4;4;13;228;38;266
