run;task;job;operation;machine;start;duration;completion
1;0;0;0;3;152;94;246
1;1;0;1;2;282;61;343
1;2;0;2;19;345;12;357
1;3;0;3;11;377;68;445
1;4;0;4;10;445;40;485
1;5;0;5;13;502;84;586
1;6;0;6;16;739;30;769
1;7;0;7;15;785;16;801
1;8;0;8;1;805;34;839
1;9;0;9;0;864;92;956
1;10;0;10;12;956;53;1009
1;11;0;11;17;1065;55;1120
1;12;0;12;18;1160;61;1221
1;13;0;13;9;1221;67;1288
1;14;0;14;5;1288;30;1318
1;15;0;15;7;1318;88;1406
1;16;0;16;14;1418;12;1430
1;17;0;17;4;1506;20;1526
1;18;0;18;8;1529;16;1545
1;19;0;19;6;1593;51;1644
1;20;1;0;14;0;22;22
1;21;1;1;12;260;75;335
1;22;1;2;4;348;29;377
1;23;1;3;17;377;87;464
1;24;1;4;7;464;47;511
1;25;1;5;2;511;48;559
1;26;1;6;10;585;21;606
1;27;1;7;15;615;46;661
1;28;1;8;8;661;77;738
1;29;1;9;9;738;35;773
1;30;1;10;3;775;10;785
1;31;1;11;6;785;92;877
1;32;1;12;16;1080;9;1089
1;33;1;13;13;1162;75;1237
1;34;1;14;11;1237;40;1277
1;35;1;15;1;1277;89;1366
1;36;1;16;0;1366;86;1452
1;37;1;17;5;1475;33;1508
1;38;1;18;19;1591;2;1593
1;39;1;19;18;1643;1;1644
1;40;2;0;18;0;32;32
1;41;2;1;17;125;8;133
1;42;2;2;0;178;99;277
1;43;2;3;13;277;14;291
1;44;2;4;7;291;41;332
1;45;2;5;1;386;53;439
1;46;2;6;11;445;97;542
1;47;2;7;19;542;19;561
1;48;2;8;5;586;39;625
1;49;2;9;3;625;20;645
1;50;2;10;2;645;91;736
1;51;2;11;16;771;54;825
1;52;2;12;15;870;97;967
1;53;2;13;4;1004;79;1083
1;54;2;14;8;1114;21;1135
1;55;2;15;14;1135;22;1157
1;56;2;16;9;1302;93;1395
1;57;2;17;12;1403;67;1470
1;58;2;18;10;1470;17;1487
1;59;2;19;6;1509;84;1593
1;60;3;0;17;0;13;13
1;61;3;1;10;13;43;56
1;62;3;2;8;365;97;462
1;63;3;3;12;462;41;503
1;64;3;4;5;503;4;507
1;65;3;5;16;521;35;556
1;66;3;6;14;556;6;562
1;67;3;7;11;562;93;655
1;68;3;8;6;655;32;687
1;69;3;9;1;687;35;722
1;70;3;10;9;722;2;724
1;71;3;11;4;724;54;778
1;72;3;12;19;778;77;855
1;73;3;13;0;855;9;864
1;74;3;14;18;873;97;970
1;75;3;15;15;970;10;980
1;76;3;16;3;1129;45;1174
1;77;3;17;2;1174;81;1255
1;78;3;18;13;1283;76;1359
1;79;3;19;7;1482;37;1519
1;80;4;0;8;0;26;26
1;81;4;1;12;26;70;96
1;82;4;2;1;96;33;129
1;83;4;3;10;129;58;187
1;84;4;4;13;187;38;225
1;85;4;5;15;225;77;302
1;86;4;6;5;375;86;461
1;87;4;7;17;464;53;517
1;88;4;8;9;517;47;564
1;89;4;9;7;564;20;584
1;90;4;10;18;584;71;655
1;91;4;11;3;655;69;724
1;92;4;12;4;778;95;873
1;93;4;13;0;956;4;960
1;94;4;14;2;968;23;991
1;95;4;15;14;991;89;1080
1;96;4;16;19;1080;87;1167
1;97;4;17;11;1167;20;1187
1;98;4;18;16;1187;67;1254
1;99;4;19;6;1275;65;1340
1;100;5;0;6;0;86;86
1;101;5;1;0;104;73;177
1;102;5;2;9;177;93;270
1;103;5;3;16;270;26;296
1;104;5;4;14;296;98;394
1;105;5;5;18;410;37;447
1;106;5;6;17;541;67;608
1;107;5;7;10;711;87;798
1;108;5;8;2;819;33;852
1;109;5;9;13;864;6;870
1;110;5;10;11;870;68;938
1;111;5;11;7;938;16;954
1;112;5;12;19;959;12;971
1;113;5;13;1;982;5;987
1;114;5;14;8;987;33;1020
1;115;5;15;3;1035;87;1122
1;116;5;16;4;1215;96;1311
1;117;5;17;15;1403;46;1449
1;118;5;18;12;1470;87;1557
1;119;5;19;5;1557;89;1646
1;120;6;0;12;0;3;3
1;121;6;1;1;46;34;80
1;122;6;2;6;86;2;88
1;123;6;3;14;88;96;184
1;124;6;4;11;247;67;314
1;125;6;5;15;384;37;421
1;126;6;6;3;421;30;451
1;127;6;7;10;485;50;535
1;128;6;8;9;564;84;648
1;129;6;9;19;648;27;675
1;130;6;10;5;708;37;745
1;131;6;11;17;780;89;869
1;132;6;12;2;991;92;1083
1;133;6;13;4;1083;68;1151
1;134;6;14;8;1151;20;1171
1;135;6;15;18;1221;80;1301
1;136;6;16;7;1406;76;1482
1;137;6;17;0;1508;74;1582
1;138;6;18;13;1582;11;1593
1;139;6;19;16;1593;38;1631
1;140;7;0;5;1;60;61
1;141;7;1;12;96;97;193
1;142;7;2;19;193;42;235
1;143;7;3;1;235;73;308
1;144;7;4;8;337;28;365
1;145;7;5;13;365;69;434
1;146;7;6;18;447;90;537
1;147;7;7;9;648;44;692
1;148;7;8;10;798;27;825
1;149;7;9;2;852;54;906
1;150;7;10;17;906;24;930
1;151;7;11;3;930;36;966
1;152;7;12;15;980;82;1062
1;153;7;13;6;1098;13;1111
1;154;7;14;16;1111;33;1144
1;155;7;15;7;1144;80;1224
1;156;7;16;0;1267;44;1311
1;157;7;17;4;1311;99;1410
1;158;7;18;11;1410;80;1490
1;159;7;19;14;1560;82;1642
1;160;8;0;2;0;79;79
1;161;8;1;8;89;62;151
1;162;8;2;3;246;31;277
1;163;8;3;10;294;27;321
1;164;8;4;16;449;72;521
1;165;8;5;15;521;12;533
1;166;8;6;0;533;4;537
1;167;8;7;17;537;4;541
1;168;8;8;7;552;11;563
1;169;8;9;13;586;35;621
1;170;8;10;5;625;83;708
1;171;8;11;14;773;57;830
1;172;8;12;12;830;19;849
1;173;8;13;9;859;80;939
1;174;8;14;19;939;20;959
1;175;8;15;6;965;16;981
1;176;8;16;18;981;96;1077
1;177;8;17;11;1077;24;1101
1;178;8;18;4;1151;64;1215
1;179;8;19;1;1443;93;1536
1;180;9;0;17;13;61;74
1;181;9;1;2;79;86;165
1;182;9;2;7;165;46;211
1;183;9;3;19;235;58;293
1;184;9;4;11;375;2;377
1;185;9;5;16;430;19;449
1;186;9;6;13;449;46;495
1;187;9;7;10;535;50;585
1;188;9;8;15;691;79;770
1;189;9;9;1;839;84;923
1;190;9;10;5;923;14;937
1;191;9;11;6;949;16;965
1;192;9;12;8;1020;76;1096
1;193;9;13;9;1096;89;1185
1;194;9;14;3;1185;85;1270
1;195;9;15;12;1270;86;1356
1;196;9;16;18;1356;60;1416
1;197;9;17;14;1430;44;1474
1;198;9;18;0;1480;28;1508
1;199;9;19;4;1526;63;1589
1;200;10;0;7;0;10;10
1;201;10;1;12;199;44;243
1;202;10;2;8;243;26;269
1;203;10;3;11;314;61;375
1;204;10;4;16;556;92;648
1;205;10;5;15;661;30;691
1;206;10;6;4;691;19;710
1;207;10;7;3;724;27;751
1;208;10;8;14;751;22;773
1;209;10;9;9;773;86;859
1;210;10;10;19;859;22;881
1;211;10;11;2;906;62;968
1;212;10;12;13;977;75;1052
1;213;10;13;17;1054;10;1064
1;214;10;14;6;1111;78;1189
1;215;10;15;1;1189;3;1192
1;216;10;16;10;1192;97;1289
1;217;10;17;18;1416;88;1504
1;218;10;18;5;1508;10;1518
1;219;10;19;0;1582;46;1628
1;220;11;0;4;0;21;21
1;221;11;1;17;74;51;125
1;222;11;2;11;167;3;170
1;223;11;3;16;170;94;264
1;224;11;4;15;302;82;384
1;225;11;5;18;384;26;410
1;226;11;6;14;455;83;538
1;227;11;7;19;561;57;618
1;228;11;8;6;687;86;773
1;229;11;9;7;817;61;878
1;230;11;10;5;937;80;1017
1;231;11;11;10;1017;81;1098
1;232;11;12;13;1237;25;1262
1;233;11;13;0;1262;5;1267
1;234;11;14;3;1368;75;1443
1;235;11;15;9;1443;38;1481
1;236;11;16;2;1481;16;1497
1;237;11;17;8;1509;20;1529
1;238;11;18;1;1536;50;1586
1;239;11;19;12;1586;52;1638
1;240;12;0;8;27;17;44
1;241;12;1;16;44;86;130
1;242;12;2;12;193;6;199
1;243;12;3;2;199;49;248
1;244;12;4;5;248;74;322
1;245;12;5;15;533;82;615
1;246;12;6;10;625;86;711
1;247;12;7;17;711;26;737
1;248;12;8;7;737;80;817
1;249;12;9;13;818;46;864
1;250;12;10;4;873;94;967
1;251;12;11;1;975;7;982
1;252;12;12;0;982;27;1009
1;253;12;13;3;1009;26;1035
1;254;12;14;19;1167;97;1264
1;255;12;15;9;1288;14;1302
1;256;12;16;18;1302;27;1329
1;257;12;17;14;1329;3;1332
1;258;12;18;11;1332;12;1344
1;259;12;19;6;1344;82;1426
1;260;13;0;1;0;46;46
1;261;13;1;8;46;21;67
1;262;13;2;18;67;1;68
1;263;13;3;11;68;99;167
1;264;13;4;17;167;83;250
1;265;13;5;9;270;22;292
1;266;13;6;10;292;2;294
1;267;13;7;16;296;42;338
1;268;13;8;19;357;61;418
1;269;13;9;5;507;79;586
1;270;13;10;12;604;17;621
1;271;13;11;4;621;67;688
1;272;13;12;3;785;61;846
1;273;13;13;6;877;72;949
1;274;13;14;7;954;49;1003
1;275;13;15;2;1255;91;1346
1;276;13;16;14;1380;38;1418
1;277;13;17;0;1452;28;1480
1;278;13;18;13;1480;34;1514
1;279;13;19;15;1514;14;1528
1;280;14;0;13;0;50;50
1;281;14;1;7;50;49;99
1;282;14;2;4;99;40;139
1;283;14;3;0;277;63;340
1;284;14;4;19;340;5;345
1;285;14;5;2;363;80;443
1;286;14;6;14;562;70;632
1;287;14;7;3;645;3;648
1;288;14;8;11;672;62;734
1;289;14;9;17;737;43;780
1;290;14;10;16;825;58;883
1;291;14;11;10;883;39;922
1;292;14;12;1;923;52;975
1;293;14;13;9;975;68;1043
1;294;14;14;12;1051;71;1122
1;295;14;15;6;1189;86;1275
1;296;14;16;15;1342;61;1403
1;297;14;17;8;1403;53;1456
1;298;14;18;5;1456;1;1457
1;299;14;19;18;1539;97;1636
1;300;15;0;15;0;53;53
1;301;15;1;0;53;51;104
1;302;15;2;18;104;25;129
1;303;15;3;16;130;16;146
1;304;15;4;8;151;91;242
1;305;15;5;4;245;93;338
1;306;15;6;5;338;37;375
1;307;15;7;14;394;61;455
1;308;15;8;7;511;41;552
1;309;15;9;17;608;49;657
1;310;15;10;1;657;20;677
1;311;15;11;3;751;24;775
1;312;15;12;10;825;58;883
1;313;15;13;19;902;8;910
1;314;15;14;6;981;72;1053
1;315;15;15;2;1083;30;1113
1;316;15;16;13;1136;15;1151
1;317;15;17;12;1151;86;1237
1;318;15;18;9;1481;31;1512
1;319;15;19;11;1512;40;1552
1;320;16;0;3;80;72;152
