run;task;job;operation;machine;start;duration;completion
1;0;0;0;3;80;94;174
1;1;0;1;2;174;61;235
1;2;0;2;19;235;12;247
1;3;0;3;11;247;68;315
1;4;0;4;10;315;40;355
1;5;0;5;13;355;84;439
1;6;0;6;16;623;30;653
1;7;0;7;15;653;16;669
1;8;0;8;1;678;34;712
1;9;0;9;0;782;92;874
1;10;0;10;12;875;53;928
1;11;0;11;17;939;55;994
1;12;0;12;18;994;61;1055
1;13;0;13;9;1181;67;1248
1;14;0;14;5;1248;30;1278
1;15;0;15;7;1325;88;1413
1;16;0;16;14;1455;12;1467
1;17;0;17;4;1547;20;1567
1;18;0;18;8;1567;16;1583
1;19;0;19;6;1585;51;1636
1;20;1;0;14;0;22;22
1;21;1;1;12;22;75;97
1;22;1;2;4;139;29;168
1;23;1;3;17;256;87;343
1;24;1;4;7;408;47;455
1;25;1;5;2;456;48;504
1;26;1;6;10;504;21;525
1;27;1;7;15;605;46;651
1;28;1;8;8;651;77;728
1;29;1;9;9;728;35;763
1;30;1;10;3;763;10;773
1;31;1;11;6;831;92;923
1;32;1;12;16;973;9;982
1;33;1;13;13;1208;75;1283
1;34;1;14;11;1283;40;1323
1;35;1;15;1;1323;89;1412
1;36;1;16;0;1412;86;1498
1;37;1;17;5;1498;33;1531
1;38;1;18;19;1554;2;1556
1;39;1;19;18;1631;1;1632
1;40;2;0;18;0;32;32
1;41;2;1;17;33;8;41
1;42;2;2;0;177;99;276
1;43;2;3;13;308;14;322
1;44;2;4;7;367;41;408
1;45;2;5;1;408;53;461
1;46;2;6;11;462;97;559
1;47;2;7;19;559;19;578
1;48;2;8;5;578;39;617
1;49;2;9;3;617;20;637
1;50;2;10;2;637;91;728
1;51;2;11;16;836;54;890
1;52;2;12;15;890;97;987
1;53;2;13;4;1054;79;1133
1;54;2;14;8;1133;21;1154
1;55;2;15;14;1192;22;1214
1;56;2;16;9;1248;93;1341
1;57;2;17;12;1369;67;1436
1;58;2;18;10;1436;17;1453
1;59;2;19;6;1501;84;1585
1;60;3;0;17;153;13;166
1;61;3;1;10;270;43;313
1;62;3;2;8;313;97;410
1;63;3;3;12;410;41;451
1;64;3;4;5;477;4;481
1;65;3;5;16;588;35;623
1;66;3;6;14;623;6;629
1;67;3;7;11;629;93;722
1;68;3;8;6;725;32;757
1;69;3;9;1;757;35;792
1;70;3;10;9;807;2;809
1;71;3;11;4;809;54;863
1;72;3;12;19;1042;77;1119
1;73;3;13;0;1119;9;1128
1;74;3;14;18;1231;97;1328
1;75;3;15;15;1328;10;1338
1;76;3;16;3;1378;45;1423
1;77;3;17;2;1423;81;1504
1;78;3;18;13;1504;76;1580
1;79;3;19;7;1580;37;1617
1;80;4;0;8;17;26;43
1;81;4;1;12;109;70;179
1;82;4;2;1;179;33;212
1;83;4;3;10;212;58;270
1;84;4;4;13;270;38;308
1;85;4;5;15;314;77;391
1;86;4;6;5;391;86;477
1;87;4;7;17;534;53;587
1;88;4;8;9;674;47;721
1;89;4;9;7;721;20;741
1;90;4;10;18;741;71;812
1;91;4;11;3;812;69;881
1;92;4;12;4;885;95;980
1;93;4;13;0;980;4;984
1;94;4;14;2;986;23;1009
1;95;4;15;14;1011;89;1100
1;96;4;16;19;1119;87;1206
1;97;4;17;11;1206;20;1226
1;98;4;18;16;1284;67;1351
1;99;4;19;6;1436;65;1501
1;100;5;0;6;0;86;86
1;101;5;1;0;104;73;177
1;102;5;2;9;177;93;270
1;103;5;3;16;270;26;296
1;104;5;4;14;296;98;394
1;105;5;5;18;394;37;431
1;106;5;6;17;467;67;534
1;107;5;7;10;697;87;784
1;108;5;8;2;807;33;840
1;109;5;9;13;840;6;846
1;110;5;10;11;846;68;914
1;111;5;11;7;947;16;963
1;112;5;12;19;963;12;975
1;113;5;13;1;975;5;980
1;114;5;14;8;1015;33;1048
1;115;5;15;3;1048;87;1135
1;116;5;16;4;1135;96;1231
1;117;5;17;15;1232;46;1278
1;118;5;18;12;1436;87;1523
1;119;5;19;5;1541;89;1630
1;120;6;0;12;0;3;3
1;121;6;1;1;46;34;80
1;122;6;2;6;102;2;104
1;123;6;3;14;104;96;200
1;124;6;4;11;392;67;459
1;125;6;5;15;473;37;510
1;126;6;6;3;510;30;540
1;127;6;7;10;540;50;590
1;128;6;8;9;590;84;674
1;129;6;9;19;674;27;701
1;130;6;10;5;742;37;779
1;131;6;11;17;779;89;868
1;132;6;12;2;894;92;986
1;133;6;13;4;986;68;1054
1;134;6;14;8;1054;20;1074
1;135;6;15;18;1151;80;1231
1;136;6;16;7;1249;76;1325
1;137;6;17;0;1325;74;1399
1;138;6;18;13;1399;11;1410
1;139;6;19;16;1410;38;1448
1;140;7;0;5;58;60;118
1;141;7;1;12;179;97;276
1;142;7;2;19;276;42;318
1;143;7;3;1;318;73;391
1;144;7;4;8;410;28;438
1;145;7;5;13;439;69;508
1;146;7;6;18;508;90;598
1;147;7;7;9;763;44;807
1;148;7;8;10;807;27;834
1;149;7;9;2;840;54;894
1;150;7;10;17;915;24;939
1;151;7;11;3;939;36;975
1;152;7;12;15;987;82;1069
1;153;7;13;6;1109;13;1122
1;154;7;14;16;1122;33;1155
1;155;7;15;7;1155;80;1235
1;156;7;16;0;1235;44;1279
1;157;7;17;4;1295;99;1394
1;158;7;18;11;1394;80;1474
1;159;7;19;14;1544;82;1626
1;160;8;0;2;0;79;79
1;161;8;1;8;79;62;141
1;162;8;2;3;246;31;277
1;163;8;3;10;441;27;468
1;164;8;4;16;516;72;588
1;165;8;5;15;593;12;605
1;166;8;6;0;605;4;609
1;167;8;7;17;609;4;613
1;168;8;8;7;613;11;624
1;169;8;9;13;624;35;659
1;170;8;10;5;659;83;742
1;171;8;11;14;742;57;799
1;172;8;12;12;799;19;818
1;173;8;13;9;833;80;913
1;174;8;14;19;934;20;954
1;175;8;15;6;1011;16;1027
1;176;8;16;18;1055;96;1151
1;177;8;17;11;1151;24;1175
1;178;8;18;4;1231;64;1295
1;179;8;19;1;1412;93;1505
1;180;9;0;17;92;61;153
1;181;9;1;2;235;86;321
1;182;9;2;7;321;46;367
1;183;9;3;19;367;58;425
1;184;9;4;11;459;2;461
1;185;9;5;16;497;19;516
1;186;9;6;13;516;46;562
1;187;9;7;10;590;50;640
1;188;9;8;15;669;79;748
1;189;9;9;1;792;84;876
1;190;9;10;5;876;14;890
1;191;9;11;6;923;16;939
1;192;9;12;8;939;76;1015
1;193;9;13;9;1020;89;1109
1;194;9;14;3;1135;85;1220
1;195;9;15;12;1260;86;1346
1;196;9;16;18;1346;60;1406
1;197;9;17;14;1406;44;1450
1;198;9;18;0;1498;28;1526
1;199;9;19;4;1567;63;1630
1;200;10;0;7;0;10;10
1;201;10;1;12;276;44;320
1;202;10;2;8;438;26;464
1;203;10;3;11;559;61;620
1;204;10;4;16;744;92;836
1;205;10;5;15;836;30;866
1;206;10;6;4;866;19;885
1;207;10;7;3;885;27;912
1;208;10;8;14;912;22;934
1;209;10;9;9;934;86;1020
1;210;10;10;19;1020;22;1042
1;211;10;11;2;1042;62;1104
1;212;10;12;13;1104;75;1179
1;213;10;13;17;1179;10;1189
1;214;10;14;6;1189;78;1267
1;215;10;15;1;1267;3;1270
1;216;10;16;10;1270;97;1367
1;217;10;17;18;1441;88;1529
1;218;10;18;5;1531;10;1541
1;219;10;19;0;1541;46;1587
1;220;11;0;4;0;21;21
1;221;11;1;17;41;51;92
1;222;11;2;11;173;3;176
1;223;11;3;16;176;94;270
1;224;11;4;15;391;82;473
1;225;11;5;18;473;26;499
1;226;11;6;14;499;83;582
1;227;11;7;19;582;57;639
1;228;11;8;6;639;86;725
1;229;11;9;7;741;61;802
1;230;11;10;5;890;80;970
1;231;11;11;10;1015;81;1096
1;232;11;12;13;1179;25;1204
1;233;11;13;0;1204;5;1209
1;234;11;14;3;1220;75;1295
1;235;11;15;9;1341;38;1379
1;236;11;16;2;1379;16;1395
1;237;11;17;8;1395;20;1415
1;238;11;18;1;1505;50;1555
1;239;11;19;12;1555;52;1607
1;240;12;0;8;0;17;17
1;241;12;1;16;17;86;103
1;242;12;2;12;103;6;109
1;243;12;3;2;109;49;158
1;244;12;4;5;158;74;232
1;245;12;5;15;232;82;314
1;246;12;6;10;355;86;441
1;247;12;7;17;441;26;467
1;248;12;8;7;467;80;547
1;249;12;9;13;562;46;608
1;250;12;10;4;654;94;748
1;251;12;11;1;748;7;755
1;252;12;12;0;755;27;782
1;253;12;13;3;782;26;808
1;254;12;14;19;808;97;905
1;255;12;15;9;913;14;927
1;256;12;16;18;953;27;980
1;257;12;17;14;1008;3;1011
1;258;12;18;11;1011;12;1023
1;259;12;19;6;1027;82;1109
1;260;13;0;1;0;46;46
1;261;13;1;8;46;21;67
1;262;13;2;18;67;1;68
1;263;13;3;11;74;99;173
1;264;13;4;17;173;83;256
1;265;13;5;9;270;22;292
1;266;13;6;10;313;2;315
1;267;13;7;16;388;42;430
1;268;13;8;19;430;61;491
1;269;13;9;5;491;79;570
1;270;13;10;12;570;17;587
1;271;13;11;4;587;67;654
1;272;13;12;3;654;61;715
1;273;13;13;6;757;72;829
1;274;13;14;7;829;49;878
1;275;13;15;2;1104;91;1195
1;276;13;16;14;1214;38;1252
1;277;13;17;0;1279;28;1307
1;278;13;18;13;1321;34;1355
1;279;13;19;15;1414;14;1428
1;280;14;0;13;0;50;50
1;281;14;1;7;50;49;99
1;282;14;2;4;99;40;139
1;283;14;3;0;276;63;339
1;284;14;4;19;339;5;344
1;285;14;5;2;504;80;584
1;286;14;6;14;629;70;699
1;287;14;7;3;715;3;718
1;288;14;8;11;722;62;784
1;289;14;9;17;872;43;915
1;290;14;10;16;915;58;973
1;291;14;11;10;976;39;1015
1;292;14;12;1;1015;52;1067
1;293;14;13;9;1109;68;1177
1;294;14;14;12;1189;71;1260
1;295;14;15;6;1267;86;1353
1;296;14;16;15;1353;61;1414
1;297;14;17;8;1415;53;1468
1;298;14;18;5;1468;1;1469
1;299;14;19;18;1529;97;1626
1;300;15;0;15;0;53;53
1;301;15;1;0;53;51;104
1;302;15;2;18;104;25;129
1;303;15;3;16;129;16;145
1;304;15;4;8;145;91;236
1;305;15;5;4;236;93;329
1;306;15;6;5;329;37;366
1;307;15;7;14;394;61;455
1;308;15;8;7;624;41;665
1;309;15;9;17;665;49;714
1;310;15;10;1;714;20;734
1;311;15;11;3;734;24;758
1;312;15;12;10;834;58;892
1;313;15;13;19;905;8;913
1;314;15;14;6;939;72;1011
1;315;15;15;2;1011;30;1041
1;316;15;16;13;1088;15;1103
1;317;15;17;12;1103;86;1189
1;318;15;18;9;1379;31;1410
1;319;15;19;11;1474;40;1514
1;320;16;0;3;174;72;246
1;321;16;1;11;315;77;392
1;322;16;2;2;392;34;426
1;323;16;3;9;453;45;498
1;324;16;4;15;510;83;593
1;325;16;5;1;593;85;678
1;326;16;6;10;678;19;697
1;327;16;7;7;697;5;702
1;328;16;8;19;702;77;779
1;329;16;9;5;779;75;854
1;330;16;10;8;854;61;915
1;331;16;11;13;915;89;1004
1;332;16;12;17;1004;77;1081
1;333;16;13;6;1122;44;1166
1;334;16;14;0;1166;32;1198
1;335;16;15;16;1198;86;1284
1;336;16;16;14;1284;40;1324
1;337;16;17;12;1346;23;1369
1;338;16;18;18;1406;35;1441
1;339;16;19;4;1490;57;1547
1;340;17;0;17;0;33;33
1;341;17;1;6;86;16;102
1;342;17;2;11;176;60;236
1;343;17;3;5;236;70;306
1;344;17;4;16;430;67;497
1;345;17;5;4;497;37;534
1;346;17;6;12;587;42;629
1;347;17;7;9;809;24;833
1;348;17;8;18;878;75;953
1;349;17;9;0;953;1;954
1;350;17;10;10;954;22;976
1;351;17;11;14;976;32;1008
1;352;17;12;7;1008;21;1029
1;353;17;13;3;1029;3;1032
1;354;17;14;15;1069;69;1138
1;355;17;15;1;1138;77;1215
1;356;17;16;8;1215;53;1268
1;357;17;17;19;1268;64;1332
1;358;17;18;2;1332;34;1366
1;359;17;19;13;1366;15;1381
1;360;18;0;5;0;58;58
1;361;18;1;6;159;55;214
1;362;18;2;8;236;68;304
1;363;18;3;12;402;5;407
1;364;18;4;2;426;20;446
