run;task;job;operation;machine;start;duration;completion
1;0;0;0;10;0;36;36
1;1;0;1;11;49;32;81
1;2;0;2;9;83;40;123
1;3;0;3;8;123;47;170
1;4;0;4;1;179;87;266
1;5;0;5;7;601;55;656
1;6;0;6;6;656;77;733
1;7;0;7;2;733;27;760
1;8;0;8;5;814;89;903
1;9;0;9;13;906;72;978
1;10;0;10;4;978;93;1071
1;11;0;11;14;1071;15;1086
1;12;0;12;0;1129;98;1227
1;13;0;13;12;1382;95;1477
1;14;0;14;3;1477;32;1509
1;15;1;0;12;59;7;66
1;16;1;1;8;66;42;108
1;17;1;2;14;108;84;192
1;18;1;3;3;192;76;268
1;19;1;4;1;329;44;373
1;20;1;5;7;428;66;494
1;21;1;6;13;515;47;562
1;22;1;7;6;864;72;936
1;23;1;8;10;967;24;991
1;24;1;9;5;991;68;1059
1;25;1;10;4;1072;5;1077
1;26;1;11;2;1077;35;1112
1;27;1;12;9;1154;13;1167
1;28;1;13;11;1185;55;1240
1;29;1;14;0;1294;73;1367
1;30;2;0;12;0;59;59
1;31;2;1;0;59;7;66
1;32;2;2;3;66;85;151
1;33;2;3;13;151;57;208
1;34;2;4;14;571;98;669
1;35;2;5;10;991;71;1062
1;36;2;6;2;1112;61;1173
1;37;2;7;6;1216;98;1314
1;38;2;8;9;1356;3;1359
1;39;2;9;1;1500;61;1561
1;40;2;10;11;1638;12;1650
1;41;2;11;4;1660;44;1704
1;42;2;12;5;1747;7;1754
1;43;2;13;7;1754;28;1782
1;44;2;14;8;1822;3;1825
1;45;3;0;14;0;16;16
1;46;3;1;3;49;3;52
1;47;3;2;7;295;97;392
1;48;3;3;2;426;27;453
1;49;3;4;6;454;97;551
1;50;3;5;5;551;93;644
1;51;3;6;10;662;19;681
1;52;3;7;8;681;9;690
1;53;3;8;11;723;70;793
1;54;3;9;1;957;19;976
1;55;3;10;0;1010;92;1102
1;56;3;11;9;1167;27;1194
1;57;3;12;13;1229;76;1305
1;58;3;13;12;1477;1;1478
1;59;3;14;4;1655;4;1659
1;60;4;0;6;209;71;280
1;61;4;1;5;311;53;364
1;62;4;2;7;392;36;428
1;63;4;3;4;478;63;541
1;64;4;4;9;541;16;557
1;65;4;5;3;557;35;592
1;66;4;6;13;597;27;624
1;67;4;7;10;626;36;662
1;68;4;8;1;690;79;769
1;69;4;9;0;774;92;866
1;70;4;10;14;892;23;915
1;71;4;11;11;919;60;979
1;72;4;12;8;1114;49;1163
1;73;4;13;12;1330;52;1382
1;74;4;14;2;1409;19;1428
1;75;5;0;7;207;48;255
1;76;5;1;11;256;88;344
1;77;5;2;12;382;68;450
1;78;5;3;9;500;6;506
1;79;5;4;8;506;63;569
1;80;5;5;2;569;25;594
1;81;5;6;3;594;28;622
1;82;5;7;5;644;67;711
1;83;5;8;4;711;62;773
1;84;5;9;1;904;53;957
1;85;5;10;10;1158;51;1209
1;86;5;11;0;1229;65;1294
1;87;5;12;6;1338;97;1435
1;88;5;13;13;1478;15;1493
1;89;5;14;14;1493;79;1572
1;90;6;0;11;0;49;49
1;91;6;1;12;66;65;131
1;92;6;2;1;131;26;157
1;93;6;3;7;741;72;813
1;94;6;4;14;915;60;975
1;95;6;5;6;983;15;998
1;96;6;6;3;1053;70;1123
1;97;6;7;5;1128;26;1154
1;98;6;8;8;1163;71;1234
1;99;6;9;9;1255;48;1303
1;100;6;10;13;1305;79;1384
1;101;6;11;4;1401;54;1455
1;102;6;12;10;1552;98;1650
1;103;6;13;0;1672;81;1753
1;104;6;14;2;1760;43;1803
1;105;7;0;3;0;35;35
1;106;7;1;9;123;28;151
1;107;7;2;11;151;88;239
1;108;7;3;14;274;58;332
1;109;7;4;2;339;87;426
1;110;7;5;13;426;18;444
1;111;7;6;12;679;5;684
1;112;7;7;10;708;74;782
1;113;7;8;6;821;43;864
1;114;7;9;7;866;28;894
1;115;7;10;0;928;82;1010
1;116;7;11;1;1309;34;1343
1;117;7;12;4;1373;28;1401
1;118;7;13;5;1461;98;1559
1;119;7;14;8;1593;73;1666
1;120;8;0;9;0;83;83
1;121;8;1;2;121;93;214
1;122;8;2;3;268;86;354
1;123;8;3;13;364;62;426
1;124;8;4;10;482;18;500
1;125;8;5;14;500;70;570
1;126;8;6;12;612;67;679
1;127;8;7;1;769;66;835
1;128;8;8;7;852;14;866
1;129;8;9;0;866;62;928
1;130;8;10;6;936;47;983
1;131;8;11;8;983;51;1034
1;132;8;12;11;1042;90;1132
1;133;8;13;4;1148;2;1150
1;134;8;14;5;1154;98;1252
1;135;9;0;0;0;28;28
1;136;9;1;7;53;94;147
1;137;9;2;3;151;6;157
1;138;9;3;14;192;66;258
1;139;9;4;4;274;79;353
1;140;9;5;8;424;71;495
1;141;9;6;13;562;35;597
1;142;9;7;2;674;57;731
1;143;9;8;1;835;69;904
1;144;9;9;9;1031;75;1106
1;145;9;10;12;1181;84;1265
