run;task;job;operation;machine;start;duration;completion
1;0;0;0;7;0;86;86
1;1;0;1;13;90;43;133
1;2;0;2;17;133;61;194
1;3;0;3;6;194;99;293
1;4;0;4;8;293;7;300
1;5;0;5;11;300;70;370
1;6;0;6;4;370;21;391
1;7;0;7;3;391;2;393
1;8;0;8;12;393;88;481
1;9;0;9;18;491;38;529
1;10;0;10;9;529;65;594
1;11;0;11;2;607;81;688
1;12;0;12;0;688;38;726
1;13;0;13;1;726;51;777
1;14;0;14;10;777;81;858
1;15;0;15;16;858;37;895
1;16;0;16;15;897;72;969
1;17;0;17;14;1078;94;1172
1;18;0;18;5;1172;44;1216
1;19;0;19;19;1397;99;1496
1;20;1;0;7;195;80;275
1;21;1;1;17;312;66;378
1;22;1;2;16;378;90;468
1;23;1;3;10;468;83;551
1;24;1;4;0;551;89;640
1;25;1;5;15;640;7;647
1;26;1;6;12;664;55;719
1;27;1;7;1;777;17;794
1;28;1;8;2;794;13;807
1;29;1;9;9;807;45;852
1;30;1;10;18;852;28;880
1;31;1;11;5;889;73;962
1;32;1;12;3;962;44;1006
1;33;1;13;6;1006;65;1071
1;34;1;14;19;1071;50;1121
1;35;1;15;14;1214;84;1298
1;36;1;16;4;1298;70;1368
1;37;1;17;11;1373;71;1444
1;38;1;18;8;1444;32;1476
1;39;1;19;13;1509;91;1600
1;40;2;0;11;0;90;90
1;41;2;1;17;90;43;133
1;42;2;2;19;133;37;170
1;43;2;3;0;292;71;363
1;44;2;4;2;363;64;427
1;45;2;5;4;453;88;541
1;46;2;6;8;578;27;605
1;47;2;7;14;606;30;636
1;48;2;8;10;636;34;670
1;49;2;9;3;670;99;769
1;50;2;10;5;769;10;779
1;51;2;11;12;787;44;831
1;52;2;12;18;936;99;1035
1;53;2;13;15;1039;94;1133
1;54;2;14;1;1179;96;1275
1;55;2;15;16;1356;98;1454
1;56;2;16;6;1454;44;1498
1;57;2;17;7;1498;7;1505
1;58;2;18;9;1561;33;1594
1;59;2;19;13;1600;59;1659
1;60;3;0;2;17;34;51
1;61;3;1;7;86;52;138
1;62;3;2;17;194;5;199
1;63;3;3;12;203;4;207
1;64;3;4;1;235;84;319
1;65;3;5;16;324;54;378
1;66;3;6;13;433;3;436
1;67;3;7;6;436;97;533
1;68;3;8;19;604;39;643
1;69;3;9;3;643;9;652
1;70;3;10;18;652;9;661
1;71;3;11;11;687;91;778
1;72;3;12;5;779;60;839
1;73;3;13;0;839;4;843
1;74;3;14;4;849;63;912
1;75;3;15;14;912;3;915
1;76;3;16;8;1029;35;1064
1;77;3;17;10;1096;79;1175
1;78;3;18;15;1206;66;1272
1;79;3;19;9;1464;97;1561
1;80;4;0;3;0;52;52
1;81;4;1;5;80;51;131
1;82;4;2;12;131;72;203
1;83;4;3;0;203;24;227
1;84;4;4;10;227;96;323
1;85;4;5;17;553;54;607
1;86;4;6;16;607;51;658
1;87;4;7;2;807;61;868
1;88;4;8;7;868;92;960
1;89;4;9;8;1064;81;1145
1;90;4;10;9;1145;74;1219
1;91;4;11;18;1219;49;1268
1;92;4;12;19;1274;24;1298
1;93;4;13;4;1368;59;1427
1;94;4;14;13;1427;4;1431
1;95;4;15;11;1444;21;1465
1;96;4;16;1;1482;78;1560
1;97;4;17;6;1570;2;1572
1;98;4;18;15;1603;3;1606
1;99;4;19;14;1606;49;1655
1;100;5;0;9;0;42;42
1;101;5;1;13;42;47;89
1;102;5;2;6;89;10;99
1;103;5;3;0;101;27;128
1;104;5;4;7;138;38;176
1;105;5;5;18;179;92;271
1;106;5;6;12;297;88;385
1;107;5;7;17;385;16;401
1;108;5;8;19;405;3;408
1;109;5;9;10;410;56;466
1;110;5;10;3;466;80;546
1;111;5;11;4;546;10;556
1;112;5;12;16;577;26;603
1;113;5;13;1;603;78;681
1;114;5;14;15;681;69;750
1;115;5;15;8;938;91;1029
1;116;5;16;2;1029;82;1111
1;117;5;17;11;1111;77;1188
1;118;5;18;14;1378;73;1451
1;119;5;19;5;1451;96;1547
1;120;6;0;7;176;19;195
1;121;6;1;3;233;38;271
1;122;6;2;5;289;83;372
1;123;6;3;17;436;50;486
1;124;6;4;14;486;31;517
1;125;6;5;19;517;87;604
1;126;6;6;8;605;67;672
1;127;6;7;9;672;99;771
1;128;6;8;13;810;69;879
1;129;6;9;11;879;77;956
1;130;6;10;1;989;4;993
1;131;6;11;12;993;31;1024
1;132;6;12;16;1040;96;1136
1;133;6;13;0;1136;77;1213
1;134;6;14;2;1213;80;1293
1;135;6;15;18;1293;68;1361
1;136;6;16;15;1415;74;1489
1;137;6;17;4;1494;86;1580
1;138;6;18;10;1593;30;1623
1;139;6;19;6;1623;54;1677
1;140;7;0;15;0;25;25
1;141;7;1;16;32;47;79
1;142;7;2;12;82;10;92
1;143;7;3;5;142;16;158
1;144;7;4;4;226;83;309
1;145;7;5;9;346;62;408
1;146;7;6;18;529;3;532
1;147;7;7;3;546;38;584
1;148;7;8;8;851;87;938
1;149;7;9;19;938;19;957
1;150;7;10;17;995;98;1093
1;151;7;11;6;1115;2;1117
1;152;7;12;13;1127;58;1185
1;153;7;13;11;1188;30;1218
1;154;7;14;0;1218;22;1240
1;155;7;15;7;1240;55;1295
1;156;7;16;14;1298;80;1378
1;157;7;17;10;1427;69;1496
1;158;7;18;1;1560;77;1637
1;159;7;19;2;1637;40;1677
1;160;8;0;2;0;17;17
1;161;8;1;5;189;98;287
1;162;8;2;6;306;25;331
1;163;8;3;19;350;41;391
1;164;8;4;4;391;62;453
1;165;8;5;18;463;28;491
1;166;8;6;1;491;52;543
1;167;8;7;0;543;5;548
1;168;8;8;8;553;25;578
1;169;8;9;9;594;37;631
1;170;8;10;7;631;93;724
1;171;8;11;12;724;63;787
1;172;8;12;13;787;23;810
1;173;8;13;14;810;58;868
1;174;8;14;17;868;92;960
1;175;8;15;15;969;70;1039
1;176;8;16;16;1264;90;1354
1;177;8;17;3;1354;29;1383
1;178;8;18;10;1401;26;1427
1;179;8;19;11;1465;69;1534
1;180;9;0;19;1;41;42
1;181;9;1;0;227;65;292
1;182;9;2;17;401;34;435
1;183;9;3;14;435;4;439
1;184;9;4;7;439;73;512
1;185;9;5;11;512;79;591
1;186;9;6;8;745;58;803
1;187;9;7;6;803;14;817
1;188;9;8;12;831;97;928
1;189;9;9;4;928;71;999
1;190;9;10;10;999;97;1096
1;191;9;11;2;1111;95;1206
1;192;9;12;16;1206;58;1264
1;193;9;13;13;1264;12;1276
1;194;9;14;3;1276;17;1293
1;195;9;15;9;1293;66;1359
1;196;9;16;1;1400;78;1478
1;197;9;17;15;1489;68;1557
1;198;9;18;18;1557;69;1626
1;199;9;19;5;1627;53;1680
1;200;10;0;10;116;27;143
1;201;10;1;4;143;83;226
1;202;10;2;14;226;20;246
1;203;10;3;9;247;12;259
1;204;10;4;19;259;86;345
1;205;10;5;6;359;34;393
1;206;10;6;18;395;36;431
1;207;10;7;0;431;28;459
1;208;10;8;13;508;63;571
1;209;10;9;12;627;37;664
1;210;10;10;16;751;23;774
1;211;10;11;5;839;50;889
1;212;10;12;7;1038;90;1128
1;213;10;13;8;1145;5;1150
1;214;10;14;17;1150;17;1167
1;215;10;15;3;1167;80;1247
1;216;10;16;1;1306;35;1341
1;217;10;17;2;1460;4;1464
1;218;10;18;15;1557;41;1598
1;219;10;19;11;1598;81;1679
1;220;11;0;4;0;85;85
1;221;11;1;18;86;92;178
1;222;11;2;12;207;90;297
1;223;11;3;15;313;95;408
1;224;11;4;3;409;19;428
1;225;11;5;8;471;59;530
1;226;11;6;19;820;94;914
1;227;11;7;9;914;75;989
1;228;11;8;5;989;75;1064
1;229;11;9;6;1117;47;1164
1;230;11;10;16;1195;9;1204
1;231;11;11;14;1204;6;1210
1;232;11;12;10;1210;43;1253
1;233;11;13;0;1259;30;1289
1;234;11;14;2;1293;88;1381
1;235;11;15;1;1381;19;1400
1;236;11;16;17;1400;10;1410
1;237;11;17;13;1431;76;1507
1;238;11;18;11;1534;58;1592
1;239;11;19;7;1592;29;1621
1;240;12;0;4;86;23;109
1;241;12;1;5;523;87;610
1;242;12;2;6;665;50;715
1;243;12;3;7;724;76;800
1;244;12;4;11;800;26;826
1;245;12;5;10;868;28;896
1;246;12;6;0;896;36;932
1;247;12;7;17;960;35;995
1;248;12;8;2;995;4;999
1;249;12;9;9;999;32;1031
1;250;12;10;14;1031;22;1053
1;251;12;11;13;1053;74;1127
1;252;12;12;1;1127;52;1179
1;253;12;13;16;1182;13;1195
1;254;12;14;8;1195;14;1209
1;255;12;15;19;1209;61;1270
1;256;12;16;15;1272;47;1319
1;257;12;17;12;1319;87;1406
1;258;12;18;3;1406;73;1479
1;259;12;19;18;1479;64;1543
1;260;13;0;5;0;80;80
1;261;13;1;0;142;43;185
1;262;13;2;17;266;45;311
1;263;13;3;14;311;92;403
1;264;13;4;8;403;68;471
1;265;13;5;12;481;66;547
1;266;13;6;2;547;60;607
1;267;13;7;9;631;37;668
1;268;13;8;18;668;60;728
1;269;13;9;6;728;51;779
1;270;13;10;19;779;41;820
1;271;13;11;3;820;61;881
1;272;13;12;13;881;98;979
1;273;13;13;7;979;59;1038
1;274;13;14;4;1054;95;1149
1;275;13;15;15;1168;38;1206
1;276;13;16;11;1227;67;1294
1;277;13;17;1;1294;12;1306
1;278;13;18;10;1306;95;1401
1;279;13;19;16;1454;22;1476
1;280;14;0;10;0;57;57
1;281;14;1;1;57;96;153
1;282;14;2;15;153;11;164
1;283;14;3;5;164;25;189
1;284;14;4;8;224;69;293
1;285;14;5;4;311;59;370
1;286;14;6;9;411;45;456
1;287;14;7;13;582;52;634
1;288;14;8;14;636;85;721
1;289;14;9;2;721;26;747
1;290;14;10;17;749;91;840
1;291;14;11;6;840;57;897
1;292;14;12;3;897;30;927
1;293;14;13;16;927;32;959
1;294;14;14;19;959;58;1017
1;295;14;15;11;1017;40;1057
1;296;14;16;7;1128;11;1139
1;297;14;17;18;1139;19;1158
1;298;14;18;0;1240;19;1259
1;299;14;19;12;1491;82;1573
1;300;15;0;1;154;81;235
1;301;15;1;5;372;83;455
1;302;15;2;2;455;77;532
1;303;15;3;16;532;45;577
1;304;15;4;11;591;63;654
1;305;15;5;17;654;95;749
1;306;15;6;14;749;25;774
1;307;15;7;8;803;48;851
1;308;15;8;9;852;27;879
1;309;15;9;18;880;56;936
1;310;15;10;4;1000;54;1054
1;311;15;11;12;1054;82;1136
1;312;15;12;15;1136;32;1168
1;313;15;13;19;1298;99;1397
1;314;15;14;7;1397;41;1438
1;315;15;15;0;1462;1;1463
1;316;15;16;13;1507;2;1509
1;317;15;17;6;1509;61;1570
1;318;15;18;10;1570;23;1593
1;319;15;19;3;1593;26;1619
1;320;16;0;1;6;47;53
1;321;16;1;18;53;9;62
1;322;16;2;2;263;90;353
1;323;16;3;14;403;28;431
1;324;16;4;5;455;68;523
1;325;16;5;8;530;23;553
1;326;16;6;10;553;66;619
1;327;16;7;6;619;46;665
1;328;16;8;19;665;75;740
1;329;16;9;4;744;96;840
1;330;16;10;13;979;68;1047
1;331;16;11;9;1047;60;1107
1;332;16;12;16;1136;46;1182
1;333;16;13;7;1182;35;1217
1;334;16;14;11;1218;9;1227
1;335;16;15;12;1227;89;1316
1;336;16;16;15;1319;96;1415
1;337;16;17;0;1420;42;1462
1;338;16;18;3;1479;2;1481
1;339;16;19;17;1481;86;1567
1;340;17;0;11;91;90;181
1;341;17;1;3;181;52;233
1;342;17;2;14;247;10;257
1;343;17;3;7;275;25;300
1;344;17;4;1;319;59;378
1;345;17;5;13;378;55;433
1;346;17;6;18;433;30;463
1;347;17;7;9;464;33;497
1;348;17;8;19;497;18;515
1;349;17;9;12;547;80;627
1;350;17;10;8;672;73;745
1;351;17;11;15;750;41;791
1;352;17;12;4;840;9;849
1;353;17;13;6;897;64;961
1;354;17;14;16;961;79;1040
1;355;17;15;17;1093;31;1124
1;356;17;16;2;1381;79;1460
1;357;17;17;10;1496;44;1540
1;358;17;18;0;1540;14;1554
1;359;17;19;5;1554;73;1627
1;360;18;0;10;57;59;116
1;361;18;1;2;117;57;174
1;362;18;2;17;199;67;266
1;363;18;3;7;300;47;347
1;364;18;4;8;347;13;360
1;365;18;5;18;360;35;395
1;366;18;6;13;436;72;508
1;367;18;7;6;533;74;607
1;368;18;8;5;610;56;666
1;369;18;9;16;666;85;751
1;370;18;10;0;751;52;803
1;371;18;11;15;872;25;897
1;372;18;12;1;897;92;989
1;373;18;13;3;1006;92;1098
1;374;18;14;12;1136;81;1217
1;375;18;15;11;1294;76;1370
1;376;18;16;9;1370;91;1461
1;377;18;17;14;1461;93;1554
1;378;18;18;19;1554;36;1590
1;379;18;19;4;1590;88;1678
1;380;19;0;8;0;28;28
1;381;19;1;16;79;89;168
1;382;19;2;0;185;3;188
1;383;19;3;2;188;75;263
1;384;19;4;11;263;31;294
1;385;19;5;10;323;87;410
1;386;19;6;19;410;66;476
1;387;19;7;17;486;67;553
1;388;19;8;7;553;34;587
1;389;19;9;14;587;19;606
1;390;19;10;3;606;30;636
1;391;19;11;4;636;91;727
1;392;19;12;13;727;53;780
1;393;19;13;15;791;81;872
1;394;19;14;6;961;13;974
1;395;19;15;5;974;15;989
1;396;19;16;1;993;59;1052
1;397;19;17;9;1107;17;1124
1;398;19;18;12;1406;85;1491
1;399;19;19;18;1543;11;1554
