config,neigh,comp,instance,run,lower,upper,midpoint
n1_LEX2,n1,LEX2,tai15_15_04.F.15_01,4,1133,1315,1224.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,1,1572,1832,1702.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,2,1604,1815,1709.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,3,1606,1813,1709.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,4,1600,1815,1707.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,5,1611,1834,1722.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,6,1570,1816,1693.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,7,1538,1816,1677.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,8,1576,1812,1694.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,9,1555,1798,1676.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,10,1557,1788,1672.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,11,1569,1798,1683.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,12,1593,1803,1698.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,13,1576,1802,1689.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,14,1564,1803,1683.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,15,1546,1785,1665.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,16,1556,1793,1674.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,17,1558,1785,1671.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,18,1564,1809,1686.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,19,1579,1789,1684.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,20,1555,1794,1674.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,21,1583,1781,1682.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,22,1572,1772,1672.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,23,1582,1806,1694.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,24,1548,1792,1670.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,25,1538,1792,1665.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,26,1594,1834,1714.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,27,1563,1795,1679.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,28,1565,1820,1692.5000
n1_EV,n1,EV,tai20_20_05.F.15_01,29,1549,1795,1672.0000
n1_EV,n1,EV,tai20_20_05.F.15_01,30,1553,1792,1672.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,1,2625,3067,2846.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,2,2639,3038,2838.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,3,2642,3055,2848.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,4,2640,3052,2846.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,5,2661,3080,2870.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,6,2608,3009,2808.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,7,2685,3063,2874.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,8,2581,2957,2769.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,9,2644,3047,2845.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,10,2600,2985,2792.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,11,2737,3091,2914.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,12,2650,3041,2845.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,13,2651,3025,2838.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,14,2656,3034,2845.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,15,2631,3016,2823.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,16,2650,3050,2850.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,17,2643,3059,2851.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,18,2606,3012,2809.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,19,2610,3018,2814.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,20,2586,2981,2783.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,21,2613,3043,2828.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,22,2631,3028,2829.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,23,2626,3021,2823.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,24,2631,3043,2837.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,25,2617,3011,2814.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,26,2635,3060,2847.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,27,2608,3029,2818.5000
n1_EV,n1,EV,tai50_15_02.F.15_01,28,2604,3002,2803.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,29,2616,3016,2816.0000
n1_EV,n1,EV,tai50_15_02.F.15_01,30,2639,3052,2845.5000
n1_LEX2,n1,LEX2,tai15_15_04.F.15_01,5,1121,1296,1208.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,1,2813,3343,3078.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,2,2769,3258,3013.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,3,2782,3257,3019.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,4,2764,3217,2990.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,5,2780,3256,3018.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,6,2778,3306,3042.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,7,2753,3249,3001.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,8,2758,3205,2981.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,9,2712,3181,2946.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,10,2793,3300,3046.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,11,2762,3221,2991.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,12,2737,3215,2976.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,13,2798,3255,3026.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,14,2734,3214,2974.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,15,2707,3179,2943.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,16,2736,3217,2976.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,17,2813,3311,3062.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,18,2758,3229,2993.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,19,2725,3209,2967.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,20,2796,3246,3021.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,21,2701,3175,2938.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,22,2731,3210,2970.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,23,2751,3204,2977.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,24,2778,3230,3004.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,25,2759,3273,3016.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,26,2719,3174,2946.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,27,2747,3219,2983.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,28,2724,3225,2974.5000
n1_EV,n1,EV,tai50_20_07.F.15_01,29,2736,3206,2971.0000
n1_EV,n1,EV,tai50_20_07.F.15_01,30,2776,3244,3010.0000
n1_EV,n1,EV,F0.15.0.la40_05,1,1158,1374,1266.0000
n1_EV,n1,EV,F0.15.0.la40_05,2,1146,1358,1252.0000
n1_EV,n1,EV,F0.15.0.la40_05,3,1156,1337,1246.5000
n1_EV,n1,EV,F0.15.0.la40_05,4,1146,1358,1252.0000
n1_EV,n1,EV,F0.15.0.la40_05,5,1146,1358,1252.0000
n1_EV,n1,EV,F0.15.0.la40_05,6,1144,1332,1238.0000
n1_EV,n1,EV,F0.15.0.la40_05,7,1178,1332,1255.0000
n1_EV,n1,EV,F0.15.0.la40_05,8,1148,1358,1253.0000
n1_EV,n1,EV,F0.15.0.la40_05,9,1146,1358,1252.0000
n1_EV,n1,EV,F0.15.0.la40_05,10,1178,1332,1255.0000
n1_EV,n1,EV,F0.15.0.la40_05,11,1156,1337,1246.5000
n1_EV,n1,EV,F0.15.0.la40_05,12,1176,1362,1269.0000
n1_EV,n1,EV,F0.15.0.la40_05,13,1159,1334,1246.5000
n1_EV,n1,EV,F0.15.0.la40_05,14,1144,1327,1235.5000
n1_EV,n1,EV,F0.15.0.la40_05,15,1146,1358,1252.0000
n1_EV,n1,EV,F0.15.0.la40_05,16,1149,1337,1243.0000
n1_EV,n1,EV,F0.15.0.la40_05,17,1176,1362,1269.0000
n1_EV,n1,EV,F0.15.0.la40_05,18,1144,1323,1233.5000
n1_EV,n1,EV,F0.15.0.la40_05,19,1146,1358,1252.0000
n1_EV,n1,EV,F0.15.0.la40_05,20,1170,1343,1256.5000
n1_EV,n1,EV,F0.15.0.la40_05,21,1148,1344,1246.0000
n1_EV,n1,EV,F0.15.0.la40_05,22,1149,1358,1253.5000
n1_EV,n1,EV,F0.15.0.la40_05,23,1149,1337,1243.0000
n1_EV,n1,EV,F0.15.0.la40_05,24,1176,1362,1269.0000
n1_EV,n1,EV,F0.15.0.la40_05,25,1144,1323,1233.5000
n1_EV,n1,EV,F0.15.0.la40_05,26,1176,1362,1269.0000
n1_EV,n1,EV,F0.15.0.la40_05,27,1151,1358,1254.5000
n1_EV,n1,EV,F0.15.0.la40_05,28,1144,1328,1236.0000
n1_EV,n1,EV,F0.15.0.la40_05,29,1152,1332,1242.0000
n1_EV,n1,EV,F0.15.0.la40_05,30,1146,1358,1252.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,1,1785,2083,1934.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,2,1857,2107,1982.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,3,1823,2083,1953.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,4,1820,2084,1952.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,5,1786,2070,1928.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,6,1792,2063,1927.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,7,1831,2109,1970.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,8,1798,2090,1944.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,9,1801,2083,1942.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,10,1833,2111,1972.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,11,1785,2083,1934.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,12,1831,2104,1967.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,13,1827,2114,1970.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,14,1785,2066,1925.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,15,1806,2083,1944.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,16,1814,2091,1952.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,17,1826,2101,1963.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,18,1794,2083,1938.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,19,1803,2083,1943.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,20,1798,2088,1943.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,21,1841,2101,1971.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,22,1852,2111,1981.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,23,1820,2092,1956.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,24,1825,2089,1957.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,25,1832,2101,1966.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,26,1814,2102,1958.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,27,1794,2080,1937.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,28,1816,2083,1949.5000
n1_EV,n1,EV,tai30_15_04.F.15_01,29,1853,2115,1984.0000
n1_EV,n1,EV,tai30_15_04.F.15_01,30,1832,2102,1967.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,1,2952,3437,3194.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,2,2953,3438,3195.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,3,2978,3454,3216.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,4,2951,3413,3182.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,5,2943,3409,3176.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,6,2974,3442,3208.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,7,2950,3416,3183.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,8,2964,3429,3196.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,9,2985,3459,3222.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,10,2929,3407,3168.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,11,2920,3397,3158.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,12,2993,3472,3232.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,13,2897,3371,3134.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,14,2912,3380,3146.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,15,2931,3379,3155.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,16,2958,3432,3195.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,17,2920,3402,3161.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,18,2945,3401,3173.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,19,2932,3410,3171.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,20,2925,3378,3151.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,21,2990,3458,3224.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,22,2927,3412,3169.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,23,3032,3529,3280.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,24,2931,3403,3167.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,25,3027,3487,3257.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,26,2923,3387,3155.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,27,2940,3405,3172.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,28,2977,3441,3209.0000
n1_EV,n1,EV,tai50_20_09.F.15_01,29,2963,3450,3206.5000
n1_EV,n1,EV,tai50_20_09.F.15_01,30,2950,3438,3194.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,1,2566,2954,2760.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,2,2542,2979,2760.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,3,2540,2994,2767.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,4,2553,2974,2763.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,5,2547,2948,2747.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,6,2519,2941,2730.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,7,2546,2976,2761.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,8,2547,2951,2749.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,9,2544,2990,2767.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,10,2567,2974,2770.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,11,2582,2978,2780.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,12,2581,3000,2790.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,13,2652,3079,2865.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,14,2564,3020,2792.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,15,2568,2979,2773.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,16,2530,2987,2758.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,17,2560,2974,2767.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,18,2580,3020,2800.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,19,2546,2964,2755.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,20,2551,2984,2767.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,21,2529,2940,2734.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,22,2560,2966,2763.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,23,2529,2949,2739.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,24,2582,2965,2773.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,25,2541,2968,2754.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,26,2545,2995,2770.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,27,2580,3001,2790.5000
n1_EV,n1,EV,tai50_15_09.F.15_01,28,2509,2933,2721.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,29,2524,2920,2722.0000
n1_EV,n1,EV,tai50_15_09.F.15_01,30,2531,2943,2737.0000
n1_LEX2,n1,LEX2,tai15_15_04.F.15_01,6,1107,1283,1195.0000
n1_EV,n1,EV,F0.15.0.abz8_05,1,655,735,695.0000
n1_EV,n1,EV,F0.15.0.abz8_05,2,662,738,700.0000
n1_EV,n1,EV,F0.15.0.abz8_05,3,675,757,716.0000
n1_EV,n1,EV,F0.15.0.abz8_05,4,663,741,702.0000
n1_EV,n1,EV,F0.15.0.abz8_05,5,672,744,708.0000
n1_EV,n1,EV,F0.15.0.abz8_05,6,662,747,704.5000
n1_EV,n1,EV,F0.15.0.abz8_05,7,654,734,694.0000
n1_EV,n1,EV,F0.15.0.abz8_05,8,671,738,704.5000
n1_EV,n1,EV,F0.15.0.abz8_05,9,657,728,692.5000
n1_EV,n1,EV,F0.15.0.abz8_05,10,664,744,704.0000
n1_EV,n1,EV,F0.15.0.abz8_05,11,659,739,699.0000
n1_EV,n1,EV,F0.15.0.abz8_05,12,669,753,711.0000
n1_EV,n1,EV,F0.15.0.abz8_05,13,664,748,706.0000
n1_EV,n1,EV,F0.15.0.abz8_05,14,674,755,714.5000
n1_EV,n1,EV,F0.15.0.abz8_05,15,665,738,701.5000
n1_EV,n1,EV,F0.15.0.abz8_05,16,655,736,695.5000
n1_EV,n1,EV,F0.15.0.abz8_05,17,662,741,701.5000
n1_EV,n1,EV,F0.15.0.abz8_05,18,671,743,707.0000
n1_EV,n1,EV,F0.15.0.abz8_05,19,660,732,696.0000
n1_EV,n1,EV,F0.15.0.abz8_05,20,665,742,703.5000
n1_EV,n1,EV,F0.15.0.abz8_05,21,659,734,696.5000
n1_EV,n1,EV,F0.15.0.abz8_05,22,660,739,699.5000
n1_EV,n1,EV,F0.15.0.abz8_05,23,664,743,703.5000
n1_EV,n1,EV,F0.15.0.abz8_05,24,658,728,693.0000
n1_EV,n1,EV,F0.15.0.abz8_05,25,662,749,705.5000
n1_EV,n1,EV,F0.15.0.abz8_05,26,658,740,699.0000
n1_EV,n1,EV,F0.15.0.abz8_05,27,653,727,690.0000
n1_EV,n1,EV,F0.15.0.abz8_05,28,660,737,698.5000
n1_EV,n1,EV,F0.15.0.abz8_05,29,668,736,702.0000
n1_EV,n1,EV,F0.15.0.abz8_05,30,669,750,709.5000
n1_EV,n1,EV,F0.15.0.ft10_10,1,878,1000,939.0000
n1_EV,n1,EV,F0.15.0.ft10_10,2,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,3,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,4,891,1005,948.0000
n1_EV,n1,EV,F0.15.0.ft10_10,5,888,1012,950.0000
n1_EV,n1,EV,F0.15.0.ft10_10,6,878,1000,939.0000
n1_EV,n1,EV,F0.15.0.ft10_10,7,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,8,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,9,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,10,882,989,935.5000
n1_EV,n1,EV,F0.15.0.ft10_10,11,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,12,891,1002,946.5000
n1_EV,n1,EV,F0.15.0.ft10_10,13,907,1003,955.0000
n1_EV,n1,EV,F0.15.0.ft10_10,14,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,15,882,989,935.5000
n1_EV,n1,EV,F0.15.0.ft10_10,16,891,1013,952.0000
n1_EV,n1,EV,F0.15.0.ft10_10,17,882,989,935.5000
n1_EV,n1,EV,F0.15.0.ft10_10,18,895,1015,955.0000
n1_EV,n1,EV,F0.15.0.ft10_10,19,913,1025,969.0000
n1_EV,n1,EV,F0.15.0.ft10_10,20,891,1002,946.5000
n1_EV,n1,EV,F0.15.0.ft10_10,21,891,1002,946.5000
n1_EV,n1,EV,F0.15.0.ft10_10,22,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,23,889,1012,950.5000
n1_EV,n1,EV,F0.15.0.ft10_10,24,891,1002,946.5000
n1_EV,n1,EV,F0.15.0.ft10_10,25,882,989,935.5000
n1_EV,n1,EV,F0.15.0.ft10_10,26,879,999,939.0000
n1_EV,n1,EV,F0.15.0.ft10_10,27,882,989,935.5000
n1_EV,n1,EV,F0.15.0.ft10_10,28,890,990,940.0000
n1_EV,n1,EV,F0.15.0.ft10_10,29,890,1018,954.0000
n1_EV,n1,EV,F0.15.0.ft10_10,30,889,1012,950.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,1,1647,1837,1742.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,2,1611,1856,1733.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,3,1632,1853,1742.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,4,1594,1814,1704.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,5,1626,1842,1734.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,6,1646,1865,1755.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,7,1628,1842,1735.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,8,1638,1846,1742.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,9,1628,1819,1723.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,10,1617,1839,1728.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,11,1590,1816,1703.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,12,1614,1836,1725.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,13,1641,1834,1737.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,14,1613,1853,1733.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,15,1637,1861,1749.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,16,1631,1845,1738.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,17,1618,1849,1733.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,18,1602,1828,1715.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,19,1605,1814,1709.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,20,1628,1837,1732.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,21,1644,1843,1743.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,22,1624,1831,1727.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,23,1595,1828,1711.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,24,1573,1843,1708.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,25,1626,1855,1740.5000
n1_EV,n1,EV,tai20_20_06.F.15_01,26,1614,1832,1723.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,27,1647,1847,1747.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,28,1594,1828,1711.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,29,1614,1820,1717.0000
n1_EV,n1,EV,tai20_20_06.F.15_01,30,1607,1846,1726.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,1,2714,3128,2921.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,2,2682,3128,2905.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,3,2735,3155,2945.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,4,2684,3128,2906.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,5,2712,3150,2931.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,6,2726,3166,2946.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,7,2684,3140,2912.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,8,2686,3128,2907.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,9,2682,3128,2905.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,10,2709,3129,2919.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,11,2708,3167,2937.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,12,2730,3128,2929.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,13,2691,3156,2923.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,14,2730,3176,2953.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,15,2712,3146,2929.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,16,2682,3128,2905.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,17,2700,3130,2915.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,18,2684,3137,2910.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,19,2718,3153,2935.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,20,2685,3128,2906.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,21,2722,3128,2925.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,22,2682,3128,2905.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,23,2744,3184,2964.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,24,2687,3157,2922.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,25,2683,3156,2919.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,26,2682,3142,2912.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,27,2682,3128,2905.0000
n1_EV,n1,EV,tai50_15_08.F.15_01,28,2688,3137,2912.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,29,2753,3170,2961.5000
n1_EV,n1,EV,tai50_15_08.F.15_01,30,2682,3137,2909.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,1,1929,2201,2065.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,2,1970,2262,2116.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,3,1949,2222,2085.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,4,1960,2242,2101.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,5,2000,2280,2140.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,6,1985,2273,2129.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,7,2022,2306,2164.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,8,2014,2316,2165.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,9,1927,2212,2069.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,10,1982,2299,2140.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,11,1995,2287,2141.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,12,2024,2308,2166.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,13,1935,2211,2073.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,14,1971,2249,2110.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,15,1966,2263,2114.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,16,1910,2210,2060.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,17,1947,2247,2097.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,18,2013,2308,2160.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,19,1979,2289,2134.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,20,1958,2279,2118.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,21,1957,2237,2097.0000
n1_EV,n1,EV,tai30_20_10.F.15_01,22,1982,2271,2126.5000
n1_EV,n1,EV,tai30_20_10.F.15_01,23,2000,2263,2131.5000
