run;task;job;operation;machine;start;duration;completion
1;0;0;0;6;0;59;59
1;1;0;1;5;214;77;291
1;2;0;2;15;436;73;509
1;3;0;3;8;830;46;876
1;4;0;4;13;912;99;1011
1;5;0;5;2;1028;7;1035
1;6;0;6;10;1035;11;1046
1;7;0;7;17;1047;75;1122
1;8;0;8;11;1122;27;1149
1;9;0;9;0;1151;22;1173
1;10;0;10;9;1198;33;1231
1;11;0;11;1;1255;70;1325
1;12;0;12;19;1344;9;1353
1;13;0;13;4;1359;17;1376
1;14;0;14;16;1376;33;1409
1;15;0;15;3;1413;17;1430
1;16;0;16;12;1437;40;1477
1;17;0;17;7;1577;75;1652
1;18;0;18;18;1672;15;1687
1;19;0;19;14;1688;80;1768
1;20;1;0;2;0;16;16
1;21;1;1;13;74;25;99
1;22;1;2;11;127;8;135
1;23;1;3;4;139;41;180
1;24;1;4;18;184;48;232
1;25;1;5;12;266;88;354
1;26;1;6;16;372;38;410
1;27;1;7;17;410;61;471
1;28;1;8;19;547;27;574
1;29;1;9;14;855;78;933
1;30;1;10;5;1263;84;1347
1;31;1;11;3;1382;7;1389
1;32;1;12;1;1399;16;1415
1;33;1;13;7;1420;90;1510
1;34;1;14;9;1625;66;1691
1;35;1;15;6;1691;41;1732
1;36;1;16;15;1732;3;1735
1;37;1;17;0;1775;47;1822
1;38;1;18;8;1822;33;1855
1;39;1;19;10;1855;57;1912
1;40;2;0;18;94;87;181
1;41;2;1;16;217;14;231
1;42;2;2;14;235;49;284
1;43;2;3;13;284;90;374
1;44;2;4;0;374;87;461
1;45;2;5;7;461;29;490
1;46;2;6;1;490;47;537
1;47;2;7;19;575;68;643
1;48;2;8;3;666;12;678
1;49;2;9;12;678;68;746
1;50;2;10;15;772;66;838
1;51;2;11;6;906;58;964
1;52;2;12;5;1083;67;1150
1;53;2;13;2;1150;89;1239
1;54;2;14;8;1316;32;1348
1;55;2;15;9;1358;89;1447
1;56;2;16;4;1451;2;1453
1;57;2;17;10;1602;63;1665
1;58;2;18;17;1694;70;1764
1;59;2;19;11;1891;77;1968
1;60;3;0;9;34;10;44
1;61;3;1;10;194;74;268
1;62;3;2;5;554;56;610
1;63;3;3;14;610;88;698
1;64;3;4;18;699;77;776
1;65;3;5;2;776;79;855
1;66;3;6;8;1006;69;1075
1;67;3;7;11;1075;42;1117
1;68;3;8;12;1118;12;1130
1;69;3;9;3;1170;76;1246
1;70;3;10;4;1246;78;1324
1;71;3;11;1;1325;74;1399
1;72;3;12;6;1410;1;1411
1;73;3;13;19;1411;16;1427
1;74;3;14;13;1434;34;1468
1;75;3;15;7;1517;60;1577
1;76;3;16;0;1588;66;1654
1;77;3;17;16;1738;71;1809
1;78;3;18;15;1830;77;1907
1;79;3;19;17;1907;84;1991
1;80;4;0;8;0;95;95
1;81;4;1;3;95;24;119
1;82;4;2;7;191;86;277
1;83;4;3;9;348;61;409
1;84;4;4;5;487;67;554
1;85;4;5;1;600;4;604
1;86;4;6;17;604;27;631
1;87;4;7;4;631;8;639
1;88;4;8;14;698;13;711
1;89;4;9;15;711;12;723
1;90;4;10;13;723;43;766
1;91;4;11;12;766;64;830
1;92;4;12;16;830;6;836
1;93;4;13;10;836;50;886
1;94;4;14;11;934;36;970
1;95;4;15;0;970;46;1016
1;96;4;16;19;1016;71;1087
1;97;4;17;6;1209;81;1290
1;98;4;18;2;1542;42;1584
1;99;4;19;18;1832;4;1836
1;100;5;0;6;114;82;196
1;101;5;1;8;213;99;312
1;102;5;2;9;312;34;346
1;103;5;3;2;346;4;350
1;104;5;4;13;374;89;463
1;105;5;5;14;463;84;547
1;106;5;6;1;604;77;681
1;107;5;7;3;681;51;732
1;108;5;8;15;891;12;903
1;109;5;9;19;903;72;975
1;110;5;10;4;975;37;1012
1;111;5;11;0;1016;4;1020
1;112;5;12;18;1020;18;1038
1;113;5;13;10;1046;91;1137
1;114;5;14;12;1137;99;1236
1;115;5;15;17;1236;16;1252
1;116;5;16;5;1257;6;1263
1;117;5;17;16;1263;4;1267
1;118;5;18;11;1357;77;1434
1;119;5;19;7;1736;97;1833
1;120;6;0;16;65;37;102
1;121;6;1;7;277;44;321
1;122;6;2;12;354;81;435
1;123;6;3;2;442;72;514
1;124;6;4;13;562;13;575
1;125;6;5;6;575;66;641
1;126;6;6;5;701;52;753
1;127;6;7;8;1094;68;1162
1;128;6;8;3;1162;4;1166
1;129;6;9;18;1166;14;1180
1;130;6;10;9;1231;31;1262
1;131;6;11;15;1271;91;1362
1;132;6;12;17;1362;71;1433
1;133;6;13;11;1434;86;1520
1;134;6;14;14;1520;4;1524
1;135;6;15;0;1714;55;1769
1;136;6;16;19;1770;7;1777
1;137;6;17;10;1777;8;1785
1;138;6;18;1;1785;89;1874
1;139;6;19;4;1874;80;1954
1;140;7;0;9;0;34;34
1;141;7;1;5;182;32;214
1;142;7;2;2;214;55;269
1;143;7;3;8;508;66;574
1;144;7;4;10;617;18;635
1;145;7;5;13;641;76;717
1;146;7;6;4;717;32;749
1;147;7;7;1;879;28;907
1;148;7;8;11;1024;7;1031
1;149;7;9;17;1122;75;1197
1;150;7;10;19;1197;77;1274
1;151;7;11;3;1389;24;1413
1;152;7;12;14;1413;91;1504
1;153;7;13;16;1512;4;1516
1;154;7;14;0;1516;72;1588
1;155;7;15;7;1652;84;1736
1;156;7;16;15;1736;50;1786
1;157;7;17;18;1787;45;1832
1;158;7;18;12;1856;25;1881
1;159;7;19;6;1891;6;1897
1;160;8;0;16;0;6;6
1;161;8;1;4;6;97;103
1;162;8;2;15;106;68;174
1;163;8;3;1;174;22;196
1;164;8;4;11;282;82;364
1;165;8;5;8;932;74;1006
1;166;8;6;3;1020;12;1032
1;167;8;7;6;1039;80;1119
1;168;8;8;9;1119;79;1198
1;169;8;9;17;1198;15;1213
1;170;8;10;0;1213;48;1261
1;171;8;11;18;1270;91;1361
1;172;8;12;10;1368;51;1419
1;173;8;13;2;1428;19;1447
1;174;8;14;12;1477;74;1551
1;175;8;15;13;1551;48;1599
1;176;8;16;19;1615;68;1683
1;177;8;17;5;1686;43;1729
1;178;8;18;14;1820;13;1833
1;179;8;19;7;1833;31;1864
1;180;9;0;3;0;82;82
1;181;9;1;14;144;19;163
1;182;9;2;15;174;80;254
1;183;9;3;17;254;13;267
1;184;9;4;8;473;35;508
1;185;9;5;10;519;98;617
1;186;9;6;6;641;68;709
1;187;9;7;19;722;12;734
1;188;9;8;0;734;1;735
1;189;9;9;18;776;15;791
1;190;9;10;9;830;58;888
1;191;9;11;1;907;94;1001
1;192;9;12;16;1093;54;1147
1;193;9;13;5;1407;74;1481
1;194;9;14;4;1481;9;1490
1;195;9;15;13;1490;50;1540
1;196;9;16;11;1540;82;1622
1;197;9;17;12;1706;68;1774
1;198;9;18;7;1893;23;1916
1;199;9;19;2;1916;76;1992
1;200;10;0;2;16;79;95
1;201;10;1;15;254;20;274
1;202;10;2;4;277;74;351
1;203;10;3;16;410;43;453
1;204;10;4;7;490;88;578
1;205;10;5;8;731;99;830
1;206;10;6;1;833;46;879
1;207;10;7;6;964;75;1039
1;208;10;8;18;1039;67;1106
1;209;10;9;19;1106;81;1187
1;210;10;10;10;1197;94;1291
1;211;10;11;14;1291;6;1297
1;212;10;12;5;1347;60;1407
