run;task;job;operation;machine;start;duration;completion
1;0;0;0;7;0;86;86
1;1;0;1;13;89;43;132
1;2;0;2;17;133;61;194
1;3;0;3;6;194;99;293
1;4;0;4;8;293;7;300
1;5;0;5;11;300;70;370
1;6;0;6;4;370;21;391
1;7;0;7;3;391;2;393
1;8;0;8;12;393;88;481
1;9;0;9;18;525;38;563
1;10;0;10;9;563;65;628
1;11;0;11;2;628;81;709
1;12;0;12;0;709;38;747
1;13;0;13;1;747;51;798
1;14;0;14;10;799;81;880
1;15;0;15;16;880;37;917
1;16;0;16;15;917;72;989
1;17;0;17;14;1095;94;1189
1;18;0;18;5;1189;44;1233
1;19;0;19;19;1411;99;1510
1;20;1;0;7;195;80;275
1;21;1;1;17;278;66;344
1;22;1;2;16;372;90;462
1;23;1;3;10;509;83;592
1;24;1;4;0;592;89;681
1;25;1;5;15;682;7;689
1;26;1;6;12;724;55;779
1;27;1;7;1;798;17;815
1;28;1;8;2;816;13;829
1;29;1;9;9;872;45;917
1;30;1;10;18;923;28;951
1;31;1;11;5;957;73;1030
1;32;1;12;3;1030;44;1074
1;33;1;13;6;1074;65;1139
1;34;1;14;19;1139;50;1189
1;35;1;15;14;1232;84;1316
1;36;1;16;4;1316;70;1386
1;37;1;17;11;1391;71;1462
1;38;1;18;8;1462;32;1494
1;39;1;19;13;1532;91;1623
1;40;2;0;11;0;90;90
1;41;2;1;17;90;43;133
1;42;2;2;19;133;37;170
1;43;2;3;0;254;71;325
1;44;2;4;2;325;64;389
1;45;2;5;4;391;88;479
1;46;2;6;8;484;27;511
1;47;2;7;14;511;30;541
1;48;2;8;10;628;34;662
1;49;2;9;3;662;99;761
1;50;2;10;5;761;10;771
1;51;2;11;12;780;44;824
1;52;2;12;18;824;99;923
1;53;2;13;15;989;94;1083
1;54;2;14;1;1198;96;1294
1;55;2;15;16;1379;98;1477
1;56;2;16;6;1477;44;1521
1;57;2;17;7;1521;7;1528
1;58;2;18;9;1574;33;1607
1;59;2;19;13;1623;59;1682
1;60;3;0;2;0;34;34
1;61;3;1;7;86;52;138
1;62;3;2;17;194;5;199
1;63;3;3;12;203;4;207
1;64;3;4;1;234;84;318
1;65;3;5;16;318;54;372
1;66;3;6;13;372;3;375
1;67;3;7;6;375;97;472
1;68;3;8;19;607;39;646
1;69;3;9;3;652;9;661
1;70;3;10;18;661;9;670
1;71;3;11;11;670;91;761
1;72;3;12;5;771;60;831
1;73;3;13;0;831;4;835
1;74;3;14;4;835;63;898
1;75;3;15;14;898;3;901
1;76;3;16;8;912;35;947
1;77;3;17;10;947;79;1026
1;78;3;18;15;1083;66;1149
1;79;3;19;9;1477;97;1574
1;80;4;0;3;0;52;52
1;81;4;1;5;80;51;131
1;82;4;2;12;131;72;203
1;83;4;3;0;229;24;253
1;84;4;4;10;253;96;349
1;85;4;5;17;569;54;623
1;86;4;6;16;623;51;674
1;87;4;7;2;735;61;796
1;88;4;8;7;907;92;999
1;89;4;9;8;1038;81;1119
1;90;4;10;9;1150;74;1224
1;91;4;11;18;1224;49;1273
1;92;4;12;19;1286;24;1310
1;93;4;13;4;1386;59;1445
1;94;4;14;13;1445;4;1449
1;95;4;15;11;1462;21;1483
1;96;4;16;1;1490;78;1568
1;97;4;17;6;1582;2;1584
1;98;4;18;15;1615;3;1618
1;99;4;19;14;1618;49;1667
1;100;5;0;9;0;42;42
1;101;5;1;13;42;47;89
1;102;5;2;6;89;10;99
1;103;5;3;0;123;27;150
1;104;5;4;7;157;38;195
1;105;5;5;18;195;92;287
1;106;5;6;12;297;88;385
1;107;5;7;17;411;16;427
1;108;5;8;19;427;3;430
1;109;5;9;10;436;56;492
1;110;5;10;3;492;80;572
1;111;5;11;4;572;10;582
1;112;5;12;16;590;26;616
1;113;5;13;1;616;78;694
1;114;5;14;15;694;69;763
1;115;5;15;8;947;91;1038
1;116;5;16;2;1038;82;1120
1;117;5;17;11;1120;77;1197
1;118;5;18;14;1396;73;1469
1;119;5;19;5;1469;96;1565
1;120;6;0;7;138;19;157
1;121;6;1;3;232;38;270
1;122;6;2;5;302;83;385
1;123;6;3;17;427;50;477
1;124;6;4;14;477;31;508
1;125;6;5;19;520;87;607
1;126;6;6;8;607;67;674
1;127;6;7;9;674;99;773
1;128;6;8;13;796;69;865
1;129;6;9;11;865;77;942
1;130;6;10;1;1004;4;1008
1;131;6;11;12;1008;31;1039
1;132;6;12;16;1051;96;1147
1;133;6;13;0;1147;77;1224
1;134;6;14;2;1224;80;1304
1;135;6;15;18;1304;68;1372
1;136;6;16;15;1432;74;1506
1;137;6;17;4;1506;86;1592
1;138;6;18;10;1605;30;1635
1;139;6;19;6;1635;54;1689
1;140;7;0;15;0;25;25
1;141;7;1;16;25;47;72
1;142;7;2;12;72;10;82
1;143;7;3;5;133;16;149
1;144;7;4;4;192;83;275
1;145;7;5;9;275;62;337
1;146;7;6;18;337;3;340
1;147;7;7;3;340;38;378
1;148;7;8;8;777;87;864
1;149;7;9;19;902;19;921
1;150;7;10;17;979;98;1077
1;151;7;11;6;1139;2;1141
1;152;7;12;13;1146;58;1204
1;153;7;13;11;1204;30;1234
1;154;7;14;0;1234;22;1256
1;155;7;15;7;1256;55;1311
1;156;7;16;14;1316;80;1396
1;157;7;17;10;1443;69;1512
1;158;7;18;1;1568;77;1645
1;159;7;19;2;1645;40;1685
1;160;8;0;2;34;17;51
1;161;8;1;5;204;98;302
1;162;8;2;6;302;25;327
1;163;8;3;19;327;41;368
1;164;8;4;4;479;62;541
1;165;8;5;18;563;28;591
1;166;8;6;1;694;52;746
1;167;8;7;0;747;5;752
1;168;8;8;8;752;25;777
1;169;8;9;9;777;37;814
1;170;8;10;7;814;93;907
1;171;8;11;12;907;63;970
1;172;8;12;13;981;23;1004
1;173;8;13;14;1037;58;1095
1;174;8;14;17;1108;92;1200
1;175;8;15;15;1219;70;1289
1;176;8;16;16;1289;90;1379
1;177;8;17;3;1379;29;1408
1;178;8;18;10;1417;26;1443
1;179;8;19;11;1483;69;1552
1;180;9;0;19;0;41;41
1;181;9;1;0;164;65;229
1;182;9;2;17;244;34;278
1;183;9;3;14;337;4;341
1;184;9;4;7;341;73;414
1;185;9;5;11;414;79;493
1;186;9;6;8;511;58;569
1;187;9;7;6;569;14;583
1;188;9;8;12;627;97;724
1;189;9;9;4;743;71;814
1;190;9;10;10;1026;97;1123
1;191;9;11;2;1123;95;1218
1;192;9;12;16;1226;58;1284
1;193;9;13;13;1284;12;1296
1;194;9;14;3;1297;17;1314
1;195;9;15;9;1314;66;1380
1;196;9;16;1;1412;78;1490
1;197;9;17;15;1506;68;1574
1;198;9;18;18;1574;69;1643
1;199;9;19;5;1643;53;1696
1;200;10;0;10;57;27;84
1;201;10;1;4;108;83;191
1;202;10;2;14;191;20;211
1;203;10;3;9;211;12;223
1;204;10;4;19;223;86;309
1;205;10;5;6;327;34;361
1;206;10;6;18;361;36;397
1;207;10;7;0;397;28;425
1;208;10;8;13;591;63;654
1;209;10;9;12;824;37;861
1;210;10;10;16;917;23;940
1;211;10;11;5;1045;50;1095
1;212;10;12;7;1095;90;1185
1;213;10;13;8;1185;5;1190
1;214;10;14;17;1200;17;1217
1;215;10;15;3;1217;80;1297
1;216;10;16;1;1322;35;1357
1;217;10;17;2;1472;4;1476
1;218;10;18;15;1574;41;1615
1;219;10;19;11;1615;81;1696
1;220;11;0;4;0;85;85
1;221;11;1;18;85;92;177
1;222;11;2;12;207;90;297
1;223;11;3;15;297;95;392
1;224;11;4;3;393;19;412
1;225;11;5;8;412;59;471
1;226;11;6;19;646;94;740
1;227;11;7;9;1015;75;1090
1;228;11;8;5;1095;75;1170
1;229;11;9;6;1170;47;1217
1;230;11;10;16;1217;9;1226
1;231;11;11;14;1226;6;1232
1;232;11;12;10;1232;43;1275
1;233;11;13;0;1275;30;1305
1;234;11;14;2;1305;88;1393
1;235;11;15;1;1393;19;1412
1;236;11;16;17;1412;10;1422
1;237;11;17;13;1453;76;1529
1;238;11;18;11;1552;58;1610
1;239;11;19;7;1610;29;1639
1;240;12;0;4;85;23;108
1;241;12;1;5;536;87;623
1;242;12;2;6;665;50;715
1;243;12;3;7;715;76;791
1;244;12;4;11;791;26;817
1;245;12;5;10;880;28;908
1;246;12;6;0;908;36;944
1;247;12;7;17;944;35;979
1;248;12;8;2;979;4;983
1;249;12;9;9;983;32;1015
1;250;12;10;14;1015;22;1037
1;251;12;11;13;1072;74;1146
1;252;12;12;1;1146;52;1198
1;253;12;13;16;1198;13;1211
1;254;12;14;8;1211;14;1225
1;255;12;15;19;1225;61;1286
1;256;12;16;15;1289;47;1336
1;257;12;17;12;1336;87;1423
1;258;12;18;3;1423;73;1496
1;259;12;19;18;1496;64;1560
1;260;13;0;5;0;80;80
1;261;13;1;0;80;43;123
1;262;13;2;17;199;45;244
1;263;13;3;14;245;92;337
1;264;13;4;8;337;68;405
1;265;13;5;12;481;66;547
1;266;13;6;2;547;60;607
1;267;13;7;9;628;37;665
1;268;13;8;18;670;60;730
1;269;13;9;6;730;51;781
1;270;13;10;19;781;41;822
1;271;13;11;3;822;61;883
1;272;13;12;13;883;98;981
1;273;13;13;7;999;59;1058
1;274;13;14;4;1061;95;1156
1;275;13;15;15;1181;38;1219
1;276;13;16;11;1243;67;1310
1;277;13;17;1;1310;12;1322
1;278;13;18;10;1322;95;1417
1;279;13;19;16;1477;22;1499
1;280;14;0;10;0;57;57
1;281;14;1;1;57;96;153
1;282;14;2;15;153;11;164
1;283;14;3;5;166;25;191
1;284;14;4;8;191;69;260
1;285;14;5;4;275;59;334
1;286;14;6;9;337;45;382
1;287;14;7;13;432;52;484
1;288;14;8;14;622;85;707
1;289;14;9;2;709;26;735
1;290;14;10;17;748;91;839
1;291;14;11;6;839;57;896
1;292;14;12;3;896;30;926
1;293;14;13;16;940;32;972
1;294;14;14;19;972;58;1030
1;295;14;15;11;1030;40;1070
1;296;14;16;7;1070;11;1081
1;297;14;17;18;1081;19;1100
1;298;14;18;0;1100;19;1119
1;299;14;19;12;1423;82;1505
1;300;15;0;1;153;81;234
1;301;15;1;5;385;83;468
1;302;15;2;2;468;77;545
1;303;15;3;16;545;45;590
1;304;15;4;11;590;63;653
1;305;15;5;17;653;95;748
1;306;15;6;14;748;25;773
1;307;15;7;8;864;48;912
1;308;15;8;9;917;27;944
1;309;15;9;18;951;56;1007
1;310;15;10;4;1007;54;1061
1;311;15;11;12;1061;82;1143
1;312;15;12;15;1149;32;1181
1;313;15;13;19;1310;99;1409
1;314;15;14;7;1409;41;1450
1;315;15;15;0;1450;1;1451
1;316;15;16;13;1451;2;1453
1;317;15;17;6;1521;61;1582
1;318;15;18;10;1582;23;1605
1;319;15;19;3;1605;26;1631
1;320;16;0;1;0;47;47
1;321;16;1;18;47;9;56
1;322;16;2;2;56;90;146
1;323;16;3;14;146;28;174
1;324;16;4;5;468;68;536
1;325;16;5;8;569;23;592
1;326;16;6;10;662;66;728
1;327;16;7;6;781;46;827
1;328;16;8;19;827;75;902
1;329;16;9;4;902;96;998
1;330;16;10;13;1004;68;1072
1;331;16;11;9;1090;60;1150
1;332;16;12;16;1150;46;1196
1;333;16;13;7;1196;35;1231
1;334;16;14;11;1234;9;1243
1;335;16;15;12;1247;89;1336
1;336;16;16;15;1336;96;1432
1;337;16;17;0;1451;42;1493
1;338;16;18;3;1496;2;1498
1;339;16;19;17;1498;86;1584
1;340;17;0;11;90;90;180
1;341;17;1;3;180;52;232
1;342;17;2;14;232;10;242
1;343;17;3;7;275;25;300
1;344;17;4;1;318;59;377
1;345;17;5;13;377;55;432
1;346;17;6;18;432;30;462
1;347;17;7;9;462;33;495
1;348;17;8;19;502;18;520
1;349;17;9;12;547;80;627
1;350;17;10;8;674;73;747
1;351;17;11;15;763;41;804
1;352;17;12;4;814;9;823
1;353;17;13;6;896;64;960
1;354;17;14;16;972;79;1051
1;355;17;15;17;1077;31;1108
1;356;17;16;2;1393;79;1472
1;357;17;17;10;1512;44;1556
1;358;17;18;0;1556;14;1570
1;359;17;19;5;1570;73;1643
1;360;18;0;10;84;59;143
1;361;18;1;2;239;57;296
1;362;18;2;17;344;67;411
1;363;18;3;7;414;47;461
1;364;18;4;8;471;13;484
1;365;18;5;18;484;35;519
1;366;18;6;13;519;72;591
1;367;18;7;6;591;74;665
1;368;18;8;5;665;56;721
1;369;18;9;16;721;85;806
1;370;18;10;0;835;52;887
1;371;18;11;15;887;25;912
1;372;18;12;1;912;92;1004
1;373;18;13;3;1074;92;1166
1;374;18;14;12;1166;81;1247
1;375;18;15;11;1310;76;1386
1;376;18;16;9;1386;91;1477
1;377;18;17;14;1477;93;1570
1;378;18;18;19;1570;36;1606
1;379;18;19;4;1606;88;1694
1;380;19;0;8;0;28;28
1;381;19;1;16;72;89;161
1;382;19;2;0;161;3;164
1;383;19;3;2;164;75;239
1;384;19;4;11;239;31;270
1;385;19;5;10;349;87;436
1;386;19;6;19;436;66;502
1;387;19;7;17;502;67;569
1;388;19;8;7;569;34;603
1;389;19;9;14;603;19;622
1;390;19;10;3;622;30;652
1;391;19;11;4;652;91;743
